transaction_id,amount,category,merchant,payment_method,location,is_fraud,year,month,day
1258,43218,4,4,1,4,0,2026,3,1
1259,20419,4,4,2,0,0,2026,4,26
1260,29496,3,13,0,3,0,2026,4,26
1261,2770,1,7,1,4,0,2026,5,7
1262,23619,3,13,2,3,0,2026,1,19
1263,10766,3,8,2,2,0,2026,2,9
1264,7908,5,18,0,0,0,2026,6,16
1265,1108,5,18,1,0,0,2026,3,22
1266,4572,0,5,2,3,0,2026,4,12
1267,6655,5,14,1,3,0,2026,1,29
1268,15818,1,3,1,0,0,2026,6,7
1269,1864,2,15,2,3,1,2026,2,17
1270,21994,0,5,0,3,0,2026,6,7
1271,22061,3,8,0,4,0,2026,2,20
1272,22049,3,11,0,1,0,2026,3,20
1273,57577,4,4,1,4,0,2026,4,16
1274,16383,3,11,0,2,0,2026,6,22
1275,13920,1,12,1,2,0,2026,3,22
1276,33554,3,8,1,0,0,2026,4,14
1277,7575,1,3,2,2,0,2026,6,20
1278,6867,5,19,0,2,0,2026,5,25
1279,13455,1,12,1,3,0,2026,4,2
1280,4309,2,16,0,1,0,2026,6,20
1281,701,2,16,1,4,0,2026,1,6
1282,7098,0,20,0,3,0,2026,4,29
1283,33831,4,4,0,1,0,2026,3,19
1284,23597,0,9,2,1,0,2026,1,24
1285,5454,5,19,1,0,0,2026,4,9
1286,3907,5,14,0,0,0,2026,2,9
1287,31245,4,17,2,0,0,2026,5,26
1288,18031,0,5,0,3,0,2026,5,3
1289,33846,4,0,2,0,0,2026,1,5
1290,47216,4,6,0,2,1,2026,4,1
1291,16818,4,4,2,3,0,2026,4,18
1292,30561,4,4,1,3,0,2026,4,30
1293,18932,1,7,1,3,0,2026,3,22
1294,27493,3,11,0,1,0,2026,4,16
1295,2799,1,3,0,4,0,2026,5,24
1296,19819,0,20,1,4,0,2026,4,18
1297,3404,5,14,1,2,0,2026,4,2
1298,14230,0,9,0,3,0,2026,2,16
1299,2276,5,14,2,4,0,2026,2,15
1300,26563,4,0,1,3,0,2026,4,19
1301,4226,2,2,1,1,0,2026,5,22
1302,57279,4,17,0,0,0,2026,4,28
1303,22290,0,9,0,4,0,2026,3,4
1304,2483,0,20,0,2,0,2026,4,18
1305,9484,4,6,1,3,0,2026,3,9
1306,6415,5,19,2,1,0,2026,5,11
1307,19592,1,7,2,3,0,2026,1,3
1308,7279,2,15,2,2,0,2026,1,17
1309,49169,4,17,0,4,0,2026,6,12
1310,51282,4,0,0,4,0,2026,4,4
1311,3157,0,20,2,2,0,2026,2,8
1312,5705,1,12,1,3,0,2026,5,23
1313,46237,4,4,2,1,0,2026,5,4
1314,13305,4,4,2,1,0,2026,1,4
1315,12623,0,20,1,0,0,2026,1,29
1316,2937,5,19,2,2,0,2026,5,9
1317,9896,1,12,1,1,0,2026,6,19
1318,4226,2,2,2,0,0,2026,5,25
1319,790,2,10,2,3,0,2026,4,29
1320,34925,3,8,1,4,0,2026,5,23
1321,1785,5,14,2,4,0,2026,6,16
1322,27340,4,0,2,3,0,2026,6,1
1323,12406,1,3,0,1,0,2026,1,17
1324,4371,1,3,0,0,1,2026,3,23
1325,5523,1,12,2,0,0,2026,4,15
1326,1574,5,14,1,3,0,2026,6,1
1327,53406,4,6,2,4,0,2026,3,28
1328,19890,1,7,2,0,0,2026,3,12
1329,4936,2,16,2,2,1,2026,5,2
1330,4493,2,10,0,1,0,2026,6,1
1331,5463,2,10,0,3,0,2026,3,11
1332,9135,3,11,2,4,1,2026,2,3
1333,7055,5,18,2,3,0,2026,1,8
1334,3872,2,16,1,2,0,2026,3,10
1335,13035,0,5,2,3,0,2026,5,29
1336,946,5,14,0,3,0,2026,1,14
1337,3605,5,14,2,4,0,2026,5,6
1338,38619,3,11,2,0,0,2026,3,15
1339,4526,5,18,1,0,0,2026,3,26
1340,35253,3,8,2,0,0,2026,5,14
1341,3084,5,14,0,3,0,2026,2,11
1342,25818,4,0,0,4,0,2026,2,27
1343,15288,3,8,0,4,0,2026,3,4
1344,15233,4,0,0,0,0,2026,4,11
1345,1209,2,16,1,2,0,2026,6,12
1346,29113,3,11,1,3,0,2026,4,2
1347,2769,1,7,2,4,1,2026,3,15
1348,17351,3,8,0,0,0,2026,4,3
1349,2721,2,2,2,4,0,2026,1,17
1350,7927,5,1,0,1,0,2026,2,6
1351,22956,0,20,2,1,0,2026,4,27
1352,14017,3,8,1,4,0,2026,4,6
1353,21706,3,8,0,2,0,2026,1,14
1354,6674,5,14,0,0,0,2026,3,27
1355,19593,0,9,0,1,0,2026,5,15
1356,21124,4,4,1,2,0,2026,3,15
1357,1259,2,16,1,1,0,2026,5,3
1358,23611,3,8,0,3,0,2026,3,3
1359,15757,3,11,2,3,0,2026,3,13
1360,16941,3,11,1,1,0,2026,2,3
1361,46154,4,0,2,1,0,2026,5,6
1362,330,5,14,1,2,0,2026,5,15
1363,17522,0,5,2,4,0,2026,2,7
1364,3217,0,9,2,0,0,2026,1,6
1365,576,2,10,0,1,1,2026,3,7
1366,12819,1,12,2,4,0,2026,1,18
1367,9773,1,3,0,4,0,2026,1,2
1368,1312,5,1,0,3,0,2026,3,23
1369,2600,2,16,0,4,0,2026,3,11
1370,10423,4,0,2,2,0,2026,1,19
1371,6857,2,16,0,0,0,2026,5,21
1372,7148,5,14,0,4,1,2026,4,3
1373,37413,3,13,2,0,0,2026,2,15
1374,48133,4,17,2,3,1,2026,6,29
1375,4454,0,20,2,0,0,2026,5,6
1376,41952,4,0,0,0,0,2026,3,17
1377,13680,3,11,2,1,0,2026,3,21
1378,12320,0,20,1,3,0,2026,6,5
1379,7636,2,2,1,3,0,2026,3,3
1380,10661,3,13,2,4,0,2026,2,10
1381,46731,4,4,1,2,0,2026,1,28
1382,6046,5,19,1,0,0,2026,6,16
1383,492,5,1,0,1,0,2026,1,24
1384,37718,4,17,0,0,0,2026,5,12
1385,7537,5,19,2,3,0,2026,2,11
1386,223,5,14,1,4,0,2026,4,3
1387,1458,5,14,2,4,0,2026,3,15
1388,13802,0,5,0,0,0,2026,2,25
1389,1161,5,18,2,2,0,2026,6,16
1390,5327,5,19,2,0,0,2026,4,22
1391,17780,1,12,2,1,0,2026,2,25
1392,7061,2,15,0,2,0,2026,3,5
1393,4859,3,11,2,3,0,2026,1,10
1394,31196,4,6,0,3,0,2026,3,24
1395,1352,1,7,1,4,0,2026,3,21
1396,37339,4,6,0,3,0,2026,5,7
1397,30403,3,13,0,1,0,2026,5,22
1398,3292,1,7,1,2,0,2026,2,6
1399,8977,3,8,2,2,1,2026,3,17
1400,21110,0,5,2,3,0,2026,5,5
1401,5765,5,1,1,3,0,2026,3,11
1402,38388,3,8,0,0,0,2026,5,15
1403,1194,0,9,0,2,0,2026,3,2
1404,4577,2,15,1,3,0,2026,2,14
1405,7403,1,7,2,1,0,2026,6,9
1406,3523,5,1,1,3,0,2026,6,11
1407,8478,1,7,2,3,0,2026,2,1
1408,1744,2,15,2,2,0,2026,6,3
1409,24938,4,4,0,4,0,2026,3,18
1410,12523,0,5,1,0,0,2026,4,1
1411,50677,4,17,2,1,0,2026,1,29
1412,11799,1,3,0,4,0,2026,6,7
1413,15487,1,7,0,1,0,2026,6,5
1414,7996,3,11,2,3,0,2026,6,15
1415,41407,4,0,1,1,0,2026,1,14
1416,2717,2,15,1,3,0,2026,6,18
1417,1436,0,9,2,4,0,2026,2,19
1418,19623,3,13,0,0,0,2026,6,7
1419,6589,1,3,1,3,0,2026,4,9
1420,39690,3,8,1,1,0,2026,6,6
1421,1248,2,16,2,0,0,2026,3,13
1422,18918,1,3,1,0,0,2026,2,11
1423,7146,5,14,2,4,0,2026,5,12
1424,10268,3,8,2,3,0,2026,5,5
1425,38223,3,8,2,3,0,2026,6,2
1426,7822,5,19,0,1,0,2026,2,14
1427,9076,1,7,2,0,0,2026,4,27
1428,13743,1,12,1,3,0,2026,6,5
1429,6512,3,13,0,3,0,2026,5,21
1430,2974,1,3,0,0,0,2026,3,13
1431,1250,0,5,2,4,0,2026,2,18
1432,4850,2,15,0,4,0,2026,6,16
1433,4766,5,19,1,0,0,2026,1,17
1434,4934,0,20,1,3,0,2026,4,8
1435,14743,3,11,0,0,0,2026,1,22
1436,8607,1,7,2,1,0,2026,6,15
1437,4071,5,18,2,4,0,2026,1,21
1438,37912,3,13,1,3,0,2026,2,1
1439,8420,4,4,2,0,0,2026,1,19
1440,5058,2,2,2,2,0,2026,1,30
1441,2956,2,2,1,1,0,2026,1,30
1442,11285,0,20,2,0,0,2026,4,13
1443,929,5,14,2,0,0,2026,3,17
1444,4747,5,14,2,2,0,2026,4,23
1445,3994,2,16,0,0,0,2026,6,8
1446,7265,0,20,0,1,0,2026,1,12
1447,15228,1,12,1,4,0,2026,2,12
1448,28014,3,8,0,3,0,2026,6,15
1449,7237,2,10,2,1,0,2026,2,5
1450,15639,0,5,2,2,0,2026,2,24
1451,7263,2,15,0,3,0,2026,4,27
1452,20912,3,11,0,2,0,2026,4,26
1453,5498,3,11,1,3,0,2026,3,15
1454,6538,2,2,1,4,0,2026,4,7
1455,10258,3,8,0,0,0,2026,1,2
1456,12177,1,12,2,1,0,2026,4,5
1457,561,2,16,0,3,0,2026,6,22
1458,18358,4,6,0,2,0,2026,1,18
1459,5464,5,1,2,0,0,2026,1,25
1460,41891,4,0,2,1,0,2026,5,26
1461,4864,5,14,2,1,0,2026,5,25
1462,3865,5,1,0,0,0,2026,2,23
1463,6386,5,18,1,0,0,2026,5,29
1464,38538,4,17,1,1,0,2026,4,16
1465,10798,1,12,0,0,0,2026,5,13
1466,3206,2,15,1,3,0,2026,6,21
1467,15531,0,5,0,0,0,2026,3,2
1468,8753,4,17,2,2,0,2026,6,23
1469,6322,5,18,2,2,0,2026,5,16
1470,37087,4,17,2,4,0,2026,3,13
1471,13854,1,3,0,3,0,2026,2,11
1472,4530,5,14,0,2,0,2026,5,22
1473,5497,0,5,0,1,0,2026,4,3
1474,5378,0,9,0,0,0,2026,1,25
1475,55925,4,0,1,0,0,2026,6,3
1476,4564,0,9,2,3,0,2026,3,29
1477,7505,1,3,0,2,0,2026,3,10
1478,3383,5,1,2,4,0,2026,4,15
1479,13967,3,11,0,2,0,2026,6,16
1480,10041,1,3,0,3,0,2026,5,14
1481,5188,2,2,2,4,0,2026,6,26
1482,36925,3,8,2,4,0,2026,5,8
1483,1199,0,20,0,3,0,2026,4,3
1484,4221,5,1,0,0,0,2026,1,27
1485,16314,0,20,2,1,0,2026,1,12
1486,25234,3,11,0,4,0,2026,6,20
1487,20096,0,5,0,3,0,2026,5,7
1488,6303,2,15,0,0,0,2026,1,7
1489,16765,1,3,1,1,0,2026,2,8
1490,4463,2,15,1,4,0,2026,4,14
1491,20068,0,5,1,2,0,2026,6,29
1492,10901,3,8,1,2,0,2026,2,14
1493,4027,1,12,2,1,0,2026,6,19
1494,5997,2,15,2,0,0,2026,4,5
1495,18791,3,13,2,2,1,2026,6,16
1496,3430,5,19,2,1,0,2026,5,17
1497,23259,0,5,0,1,0,2026,3,2
1498,5336,0,5,2,3,0,2026,5,28
1499,6766,2,2,1,1,0,2026,3,20
1500,8435,1,12,2,4,0,2026,6,11
1501,5199,5,19,2,4,0,2026,1,26
1502,12253,1,3,1,4,0,2026,5,7
1503,11061,0,20,0,3,0,2026,2,3
1504,19531,1,3,0,2,1,2026,2,28
1505,21573,0,9,2,0,0,2026,5,25
1506,17188,0,9,2,4,1,2026,6,25
1507,1623,0,20,1,4,0,2026,4,19
1508,6509,5,19,0,1,0,2026,1,12
1509,21627,4,6,1,0,0,2026,1,9
1510,7187,5,1,2,0,0,2026,3,8
1511,32178,3,13,2,1,0,2026,6,7
1512,9958,0,20,1,2,0,2026,1,28
1513,23716,0,9,2,0,0,2026,2,12
1514,9542,0,9,0,3,0,2026,6,10
1515,16406,1,7,0,4,0,2026,4,20
1516,636,2,15,1,1,0,2026,2,14
1517,1015,2,15,2,1,0,2026,4,12
1518,206,5,18,0,1,0,2026,4,4
1519,39918,3,8,1,3,0,2026,6,29
1520,24721,0,9,2,3,0,2026,4,11
1521,15150,3,13,2,4,0,2026,2,1
1522,20043,3,11,2,4,0,2026,6,27
1523,2996,5,19,1,1,0,2026,2,7
1524,9594,0,9,2,3,0,2026,6,23
1525,12435,0,5,2,1,0,2026,2,4
1526,31957,3,13,1,1,0,2026,5,3
1527,31551,4,17,1,4,0,2026,5,24
1528,20064,4,0,0,0,0,2026,2,24
1529,4415,1,12,0,0,0,2026,1,16
1530,6874,4,6,1,2,0,2026,3,25
1531,13468,1,12,0,3,0,2026,2,14
1532,7958,2,2,1,2,0,2026,3,30
1533,24474,0,5,0,3,0,2026,5,23
1534,55735,4,17,1,1,0,2026,4,16
1535,14868,3,13,0,4,0,2026,1,28
1536,6375,5,18,1,2,0,2026,1,14
1537,39580,3,13,2,4,0,2026,6,21
1538,55103,4,0,1,3,1,2026,5,7
1539,6008,2,10,0,3,0,2026,4,25
1540,57640,4,6,1,4,0,2026,2,27
1541,12953,1,7,0,3,0,2026,4,13
1542,6571,2,16,0,1,0,2026,1,25
1543,19339,4,4,0,3,0,2026,6,13
1544,4080,5,1,2,4,0,2026,5,19
1545,22027,0,20,0,4,0,2026,6,28
1546,42739,4,17,1,0,1,2026,1,27
1547,14014,1,7,2,0,0,2026,3,27
1548,5927,2,2,0,1,0,2026,2,20
1549,5610,5,19,1,2,0,2026,6,25
1550,17530,0,20,0,2,0,2026,1,21
1551,21937,4,4,2,0,0,2026,1,12
1552,13407,4,0,0,3,0,2026,3,19
1553,19255,1,3,1,0,0,2026,1,10
1554,19032,0,9,2,1,0,2026,4,14
1555,18889,0,5,2,3,0,2026,5,30
1556,6512,1,3,2,4,0,2026,5,15
1557,3594,2,2,2,3,0,2026,3,20
1558,29177,4,0,1,2,0,2026,6,7
1559,905,2,16,0,4,0,2026,2,19
1560,3613,5,14,2,0,0,2026,1,9
1561,6168,3,13,1,4,0,2026,1,23
1562,13440,1,3,0,1,0,2026,1,29
1563,2361,0,9,1,1,0,2026,5,28
1564,55454,4,6,1,4,0,2026,6,8
1565,40476,4,4,1,3,1,2026,4,19
1566,6708,5,18,0,4,0,2026,3,27
1567,38777,4,0,0,2,0,2026,1,28
1568,22653,0,20,0,4,0,2026,5,26
1569,15244,1,3,0,1,0,2026,1,5
1570,6118,2,2,1,3,0,2026,6,21
1571,11895,0,20,2,3,0,2026,6,15
1572,6663,2,15,2,2,0,2026,1,28
1573,2171,0,20,1,4,0,2026,2,3
1574,1445,5,18,1,2,0,2026,1,4
1575,13046,1,3,1,3,0,2026,2,17
1576,7801,1,12,2,0,0,2026,2,19
1577,14648,1,3,0,4,0,2026,3,4
1578,10831,1,7,2,3,0,2026,5,3
1579,56351,4,4,2,4,0,2026,6,20
1580,5160,5,1,2,1,0,2026,1,24
1581,15227,1,3,0,2,0,2026,5,28
1582,11357,3,13,2,3,0,2026,3,10
1583,18512,4,6,1,1,0,2026,1,12
1584,3229,5,14,0,0,0,2026,5,19
1585,32289,4,17,2,0,0,2026,6,7
1586,9488,1,12,0,0,0,2026,6,11
1587,5642,5,18,2,3,0,2026,1,3
1588,28182,4,17,2,2,0,2026,2,13
1589,4085,1,12,0,0,0,2026,3,15
1590,1560,5,14,2,3,1,2026,5,7
1591,24351,0,20,1,2,1,2026,4,5
1592,1191,5,19,1,4,0,2026,6,11
1593,12328,4,6,2,4,0,2026,4,26
1594,31276,3,11,2,1,0,2026,5,27
1595,4565,0,20,0,3,0,2026,3,2
1596,3156,2,16,0,1,0,2026,2,25
1597,24861,0,9,2,4,0,2026,3,29
1598,22651,0,20,2,4,0,2026,2,7
1599,709,5,1,2,1,0,2026,6,22
1600,914,2,16,2,4,0,2026,4,4
1601,18750,1,3,0,0,0,2026,4,11
1602,17140,1,3,2,4,0,2026,5,17
1603,19836,1,7,1,4,0,2026,2,1
1604,4069,5,18,2,4,0,2026,4,3
1605,5081,2,15,0,3,0,2026,3,26
1606,5609,5,1,0,2,0,2026,6,4
1607,27660,3,8,2,1,1,2026,3,22
1608,12891,1,3,1,4,0,2026,1,14
1609,38685,3,13,2,2,0,2026,5,1
1610,6268,5,18,0,2,0,2026,4,30
1611,13182,0,9,2,2,0,2026,2,21
1612,2050,0,20,1,0,0,2026,6,28
1613,5463,5,14,0,2,0,2026,3,2
1614,20366,0,20,0,4,0,2026,2,25
1615,2514,2,10,1,4,0,2026,5,13
1616,25882,4,4,1,3,0,2026,4,14
1617,1462,2,15,0,3,0,2026,6,26
1618,3671,1,7,1,4,0,2026,6,15
1619,1092,2,15,2,0,0,2026,5,4
1620,6340,2,10,1,1,0,2026,5,9
1621,3121,5,19,1,3,0,2026,5,1
1622,18574,1,12,1,4,0,2026,3,19
1623,3372,2,2,0,0,0,2026,4,24
1624,5182,5,1,1,4,0,2026,3,26
1625,7513,0,20,0,4,0,2026,5,10
1626,14266,1,3,2,4,0,2026,6,23
1627,17521,1,12,0,2,0,2026,2,7
1628,30553,3,8,1,3,0,2026,5,31
1629,5162,0,9,0,2,0,2026,5,6
1630,5784,0,20,2,4,1,2026,4,5
1631,7577,0,9,0,3,0,2026,3,20
1632,4212,0,5,0,4,0,2026,2,6
1633,8765,3,11,1,0,0,2026,5,20
1634,2828,2,16,0,3,0,2026,2,7
1635,4666,2,16,0,4,0,2026,4,8
1636,4030,2,16,1,4,0,2026,4,30
1637,34946,4,0,1,4,0,2026,5,17
1638,33066,3,11,2,2,0,2026,4,6
1639,3457,2,2,1,0,0,2026,6,17
1640,9640,3,13,0,1,0,2026,4,25
1641,3894,5,18,0,1,0,2026,6,25
1642,16832,1,3,0,0,0,2026,1,2
1643,14255,3,13,2,3,0,2026,1,6
1644,1085,2,16,1,2,0,2026,2,23
1645,21758,0,9,1,4,0,2026,5,17
1646,51681,4,0,1,0,1,2026,2,18
1647,11903,1,3,2,2,0,2026,4,18
1648,23192,0,9,0,0,0,2026,6,9
1649,1161,5,19,2,0,0,2026,2,14
1650,1875,2,15,0,3,0,2026,3,15
1651,16524,0,20,0,4,0,2026,2,27
1652,31146,3,13,1,0,0,2026,2,1
1653,7412,1,3,0,2,0,2026,3,26
1654,33040,4,4,0,1,0,2026,6,15
1655,26102,4,17,1,4,0,2026,5,3
1656,6672,5,14,1,4,0,2026,5,3
1657,10678,0,9,2,1,0,2026,2,20
1658,1991,2,15,0,4,0,2026,3,23
1659,21797,0,9,2,1,0,2026,4,25
1660,5713,2,16,2,2,0,2026,5,5
1661,5592,5,14,1,4,0,2026,4,12
1662,5723,5,18,2,4,0,2026,1,29
1663,2907,5,1,0,1,0,2026,4,27
1664,23868,0,9,2,2,0,2026,1,5
1665,14934,3,13,2,2,0,2026,2,5
1666,9308,1,7,0,2,0,2026,5,20
1667,9135,4,6,0,2,0,2026,1,29
1668,25197,3,13,0,0,0,2026,3,7
1669,234,5,1,2,4,0,2026,5,18
1670,6341,5,1,0,4,0,2026,4,5
1671,35590,4,4,0,0,0,2026,3,31
1672,20341,0,9,2,1,0,2026,2,14
1673,18041,0,5,0,1,0,2026,5,22
1674,6366,2,16,1,3,0,2026,3,29
1675,2102,5,1,0,0,0,2026,2,8
1676,4839,2,2,2,2,0,2026,5,24
1677,3879,5,1,0,2,0,2026,1,23
1678,10768,0,5,2,1,0,2026,2,16
1679,2816,1,12,2,4,0,2026,5,11
1680,3447,5,18,1,1,0,2026,1,4
1681,3082,2,2,1,2,0,2026,5,16
1682,7676,1,7,0,0,0,2026,5,29
1683,3341,2,10,2,1,0,2026,2,9
1684,38162,3,8,2,3,0,2026,1,14
1685,7250,2,10,0,3,0,2026,3,19
1686,16011,0,5,1,3,0,2026,1,9
1687,2948,5,18,1,1,0,2026,5,24
1688,23101,3,13,0,3,0,2026,3,29
1689,3506,0,20,1,3,0,2026,2,28
1690,1926,5,19,1,4,0,2026,1,17
1691,6810,2,16,1,2,0,2026,2,7
1692,5006,5,14,2,1,0,2026,6,27
1693,8195,0,9,0,4,0,2026,4,23
1694,5106,0,5,1,3,0,2026,5,16
1695,24901,0,9,0,1,0,2026,6,18
1696,5482,2,16,2,0,0,2026,4,12
1697,5038,2,2,0,3,0,2026,5,24
1698,5816,1,12,1,4,0,2026,6,18
1699,6146,2,10,2,4,0,2026,3,1
1700,34410,3,13,2,2,0,2026,5,16
1701,16110,0,5,1,0,0,2026,1,30
1702,53682,4,17,1,1,1,2026,5,13
1703,5827,2,16,0,2,0,2026,4,22
1704,2945,1,3,0,3,0,2026,3,17
1705,33996,3,8,1,1,0,2026,5,1
1706,205,5,19,2,3,0,2026,5,27
1707,5091,2,10,2,3,0,2026,3,18
1708,9418,4,17,1,3,0,2026,4,15
1709,7470,4,6,1,2,0,2026,3,28
1710,8671,1,3,1,0,0,2026,4,4
1711,38920,3,11,1,2,0,2026,2,4
1712,47802,4,0,2,2,0,2026,1,13
1713,4918,2,16,1,1,0,2026,1,5
1714,1946,2,15,0,0,0,2026,4,21
1715,7158,2,10,1,3,0,2026,3,21
1716,39205,3,13,0,4,0,2026,3,1
1717,36735,3,13,2,3,0,2026,6,26
1718,55694,4,4,0,0,0,2026,4,2
1719,7649,2,10,2,4,0,2026,6,22
1720,5250,2,15,0,4,0,2026,2,24
1721,3228,0,9,2,2,0,2026,6,3
1722,7592,2,16,1,3,0,2026,3,9
1723,17645,3,8,0,4,0,2026,2,10
1724,8381,1,7,1,3,0,2026,3,10
1725,11605,1,3,0,2,0,2026,2,21
1726,15097,1,12,0,2,0,2026,3,23
1727,6334,2,2,1,4,0,2026,5,15
1728,22061,0,20,0,4,0,2026,5,30
1729,39080,3,11,1,3,0,2026,1,11
1730,18761,1,7,0,1,0,2026,1,12
1731,4238,2,16,0,0,0,2026,3,27
1732,12932,1,3,1,2,0,2026,4,5
1733,10407,1,7,0,2,0,2026,5,14
1734,38478,4,6,0,1,0,2026,6,11
1735,36789,4,4,2,1,0,2026,6,11
1736,27138,3,11,2,0,0,2026,6,17
1737,4853,0,20,2,0,0,2026,3,30
1738,279,5,1,1,0,0,2026,5,27
1739,5006,5,18,1,3,0,2026,2,15
1740,5568,2,10,2,1,0,2026,3,11
1741,10537,1,7,1,1,0,2026,3,11
1742,21530,0,5,2,2,0,2026,3,6
1743,4452,2,10,1,2,0,2026,2,4
1744,33675,4,0,0,3,0,2026,4,29
1745,4299,1,12,1,0,0,2026,2,13
1746,30406,3,13,2,1,0,2026,3,27
1747,8564,3,11,2,0,0,2026,6,28
1748,45046,4,4,1,3,0,2026,3,1
1749,41985,4,17,0,3,1,2026,5,9
1750,3616,2,16,1,2,0,2026,2,24
1751,25242,4,17,0,2,0,2026,6,26
1752,10430,1,12,1,0,0,2026,4,25
1753,2266,0,9,2,3,0,2026,1,24
1754,9814,1,12,1,2,0,2026,5,23
1755,15029,1,3,2,0,0,2026,3,19
1756,4650,3,11,1,4,1,2026,3,14
1757,1529,1,12,2,2,0,2026,2,5
1758,5088,0,20,2,3,0,2026,4,24
1759,4031,3,13,2,2,0,2026,1,18
1760,15773,0,9,2,3,0,2026,6,17
1761,4165,3,8,2,3,0,2026,3,29
1762,4263,5,14,1,1,0,2026,3,10
1763,15879,4,4,2,0,0,2026,6,29
1764,4059,5,14,1,0,0,2026,1,29
1765,19704,0,20,1,0,0,2026,3,14
1766,27630,4,4,1,3,0,2026,5,25
1767,6617,5,18,2,4,0,2026,5,22
1768,20667,3,13,1,4,0,2026,1,1
1769,3634,1,12,2,1,0,2026,5,29
1770,17077,3,8,0,4,0,2026,6,23
1771,14448,0,5,1,3,0,2026,1,1
1772,1288,1,7,1,0,0,2026,3,19
1773,7100,2,15,2,0,0,2026,2,4
1774,13448,3,13,2,3,1,2026,4,11
1775,223,5,14,2,2,0,2026,3,8
1776,12970,0,20,2,4,0,2026,3,10
1777,31509,4,17,2,1,0,2026,5,20
1778,12425,4,17,2,0,0,2026,3,4
1779,38072,4,17,2,4,0,2026,3,31
1780,25249,4,6,0,0,0,2026,6,19
1781,6654,2,2,1,3,0,2026,3,16
1782,4408,2,2,0,2,0,2026,2,16
1783,11967,1,3,0,2,0,2026,4,5
1784,26233,3,11,0,4,0,2026,4,4
1785,24387,3,8,1,4,0,2026,3,13
1786,1298,2,2,1,3,0,2026,6,5
1787,5337,5,18,2,0,0,2026,2,11
1788,14067,3,13,1,3,0,2026,3,5
1789,13793,3,11,1,1,0,2026,6,14
1790,6281,2,15,1,0,0,2026,5,30
1791,56192,4,4,2,2,0,2026,6,11
1792,9829,0,5,0,1,0,2026,5,7
1793,7793,3,11,1,0,0,2026,6,27
1794,7387,5,18,2,2,0,2026,2,14
1795,11791,1,12,1,0,0,2026,2,7
1796,43058,4,4,2,3,0,2026,2,28
1797,1682,1,12,2,2,0,2026,2,23
1798,6157,5,1,1,4,0,2026,3,14
1799,2028,5,14,1,2,0,2026,3,31
1800,6580,2,16,0,1,0,2026,1,5
1801,13516,1,7,2,4,0,2026,4,6
1802,4949,5,19,1,3,0,2026,3,29
1803,4022,5,18,2,3,0,2026,4,30
1804,3116,0,9,0,3,0,2026,5,6
1805,55527,4,6,0,4,0,2026,6,21
1806,12393,1,7,1,0,0,2026,3,25
1807,6289,5,18,1,1,0,2026,1,30
1808,51646,4,6,2,0,0,2026,6,14
1809,31454,3,13,0,4,0,2026,6,6
1810,13604,0,9,2,0,0,2026,5,27
1811,15575,4,4,1,2,0,2026,3,11
1812,17971,0,5,0,4,0,2026,3,1
1813,5959,3,8,1,0,0,2026,2,18
1814,2131,0,20,0,2,0,2026,5,4
1815,1265,5,14,1,0,0,2026,6,21
1816,3074,0,5,2,1,0,2026,3,4
1817,18936,0,9,1,4,0,2026,6,19
1818,33291,3,13,0,4,0,2026,3,23
1819,16146,0,20,0,0,0,2026,1,13
1820,9538,0,5,0,4,0,2026,3,26
1821,2373,2,16,2,1,0,2026,3,3
1822,29951,3,11,2,1,0,2026,6,21
1823,3196,5,1,1,1,0,2026,5,25
1824,27633,4,4,2,1,0,2026,1,10
1825,10277,4,17,0,1,0,2026,5,30
1826,15276,1,3,1,4,0,2026,3,5
1827,33788,3,8,0,4,0,2026,3,12
1828,32147,4,17,1,3,0,2026,1,9
1829,12489,3,11,1,4,0,2026,2,9
1830,740,5,1,0,1,0,2026,5,10
1831,10253,1,7,1,3,1,2026,5,11
1832,4790,5,1,1,4,0,2026,5,27
1833,5544,1,12,0,2,1,2026,3,13
1834,7582,2,15,1,0,0,2026,2,2
1835,7900,5,14,1,0,0,2026,5,21
1836,23508,0,20,0,2,0,2026,2,25
1837,1131,2,16,0,0,0,2026,3,22
1838,24588,0,9,2,1,0,2026,1,20
1839,18704,0,9,0,4,0,2026,3,28
1840,23445,3,8,2,4,0,2026,6,20
1841,4490,2,16,2,0,1,2026,3,21
1842,21010,0,5,2,1,0,2026,1,6
1843,31131,4,17,0,0,0,2026,4,30
1844,18573,3,11,1,3,0,2026,5,21
1845,8788,1,3,0,1,0,2026,1,26
1846,13743,0,5,1,3,0,2026,5,23
1847,7618,0,9,1,3,0,2026,3,17
1848,5752,1,3,2,0,0,2026,2,23
1849,13901,0,9,1,3,0,2026,3,25
1850,9829,1,3,1,4,0,2026,5,20
1851,5244,4,0,1,4,0,2026,5,8
1852,7974,2,10,0,4,0,2026,5,26
1853,21749,4,0,1,2,1,2026,2,22
1854,7578,5,1,0,4,0,2026,5,31
1855,5031,3,13,1,3,0,2026,4,1
1856,22085,0,20,1,3,0,2026,4,15
1857,6920,2,10,0,3,0,2026,1,17
1858,10705,3,11,2,2,0,2026,2,5
1859,6976,4,4,0,3,0,2026,5,28
1860,1370,5,19,0,0,0,2026,6,19
1861,53393,4,4,1,0,0,2026,4,8
1862,8872,3,11,0,3,0,2026,5,12
1863,10413,0,5,1,2,0,2026,3,11
1864,13752,0,20,2,0,0,2026,2,15
1865,10417,0,9,0,4,0,2026,4,27
