transaction_id,date,amount,category,merchant,payment_method,location,is_fraud
2421,2024-07-12,4934.34,Transport,Uber,Online Transfer,Anuradhapura,1
2422,2024-07-12,3554.68,Transport,Fuel Station,Online Transfer,Anuradhapura,0
2423,2024-07-12,3204.97,Shopping,Fashion Store,Cash,Anuradhapura,0
2424,2024-07-12,3692.78,Transport,Train,Card,Jaffna,0
2425,2024-07-12,4844.38,Food,Keells,Online Transfer,Jaffna,0
2426,2024-07-13,7975.52,Food,KFC,Cash,Colombo,0
2427,2024-07-13,3407.38,Transport,PickMe,Mobile Wallet,Kurunegala,0
2428,2024-07-13,6620.56,Transport,Train,Card,Anuradhapura,0
2429,2024-07-13,3101.45,Education,University,Mobile Wallet,Kurunegala,0
2430,2024-07-14,6457.11,Food,Pizza Hut,Cash,Kurunegala,0
2431,2024-07-14,3000.0,Entertainment,Netflix,Card,Colombo,0
2432,2024-07-14,7059.02,Bills,Internet,Card,Galle,0
2433,2024-07-14,7195.91,Food,Keells,Online Transfer,Jaffna,0
2434,2024-07-15,8797.41,Food,Restaurant,Online Transfer,Jaffna,0
2435,2024-07-15,8002.31,Food,KFC,Card,Jaffna,0
2436,2024-07-15,8598.7,Food,Restaurant,Online Transfer,Jaffna,0
2437,2024-07-15,3080.72,Education,University,Cash,Galle,0
2438,2024-07-15,7738.27,Food,Restaurant,Cash,Colombo,0
2439,2024-07-15,5243.08,Bills,Electricity,Mobile Wallet,Kandy,0
2440,2024-07-15,1347.5,Health,Pharmacy,Online Transfer,Kurunegala,0
2441,2024-07-16,4415.4,Bills,Mobile,Cash,Jaffna,0
2442,2024-07-16,3878.22,Bills,Mobile,Cash,Kandy,0
2443,2024-07-16,4975.67,Bills,Mobile,Mobile Wallet,Jaffna,0
2444,2024-07-16,6076.21,Bills,Internet,Card,Jaffna,0
2445,2024-07-16,4794.12,Transport,PickMe,Online Transfer,Anuradhapura,0
2446,2024-07-17,2614.13,Transport,Train,Mobile Wallet,Galle,0
2447,2024-07-17,3318.29,Transport,PickMe,Mobile Wallet,Colombo,0
2448,2024-07-18,5830.52,Bills,Water,Online Transfer,Anuradhapura,0
2449,2024-07-18,8433.4,Food,Keells,Mobile Wallet,Anuradhapura,0
2450,2024-07-18,2091.73,Education,Online Course,Mobile Wallet,Colombo,0
2451,2024-07-18,5056.27,Food,Cargills,Cash,Jaffna,0
2452,2024-07-19,2392.68,Health,Hospital,Cash,Anuradhapura,0
2453,2024-07-19,8231.11,Food,KFC,Mobile Wallet,Kurunegala,0
2454,2024-07-19,6635.19,Bills,Internet,Card,Anuradhapura,0
2455,2024-07-20,5032.73,Shopping,Supermarket,Cash,Kurunegala,0
2456,2024-07-20,8987.03,Food,Pizza Hut,Card,Jaffna,0
2457,2024-07-20,4276.08,Shopping,Fashion Store,Online Transfer,Anuradhapura,0
2458,2024-07-21,4945.41,Bills,Mobile,Cash,Kurunegala,0
2459,2024-07-21,2011.37,Health,Pharmacy,Online Transfer,Kurunegala,0
2460,2024-07-21,4735.13,Transport,Bus,Online Transfer,Kandy,0
2461,2024-07-21,4400.45,Bills,Electricity,Cash,Anuradhapura,0
2462,2024-07-21,5791.97,Shopping,Fashion Store,Cash,Jaffna,0
2463,2024-07-21,7227.96,Bills,Electricity,Online Transfer,Colombo,0
2464,2024-07-22,8072.18,Food,KFC,Mobile Wallet,Colombo,0
2465,2024-07-22,2957.5,Bills,Mobile,Online Transfer,Kandy,0
2466,2024-07-22,4405.77,Bills,Water,Card,Kandy,0
2467,2024-07-22,1902.17,Health,Pharmacy,Cash,Jaffna,0
2468,2024-07-23,1927.52,Health,Pharmacy,Online Transfer,Jaffna,0
2469,2024-07-23,10335.28,Food,Restaurant,Cash,Kandy,0
2470,2024-07-23,4110.66,Shopping,Fashion Store,Card,Galle,0
2471,2024-07-23,2514.77,Education,Book Shop,Card,Colombo,0
2472,2024-07-24,4074.48,Education,Online Course,Online Transfer,Galle,0
2473,2024-07-24,3867.3,Shopping,Electronics Store,Mobile Wallet,Jaffna,0
2474,2024-07-24,7797.5,Food,Restaurant,Card,Jaffna,0
2475,2024-07-24,7333.44,Bills,Mobile,Online Transfer,Anuradhapura,0
2476,2024-07-24,2266.03,Entertainment,Spotify,Mobile Wallet,Kurunegala,0
2477,2024-07-24,4834.26,Bills,Water,Cash,Kurunegala,0
2478,2024-07-24,5183.99,Bills,Electricity,Card,Anuradhapura,0
2479,2024-07-24,1440.52,Entertainment,Spotify,Mobile Wallet,Kurunegala,0
2480,2024-07-24,9238.22,Food,Restaurant,Cash,Kandy,0
2481,2024-07-25,8115.44,Food,KFC,Cash,Colombo,0
2482,2024-07-25,5227.34,Transport,PickMe,Card,Galle,0
2483,2024-07-26,2642.81,Transport,Bus,Mobile Wallet,Kandy,0
2484,2024-07-26,8209.08,Food,Keells,Mobile Wallet,Jaffna,0
2485,2024-07-26,5389.25,Food,KFC,Card,Jaffna,0
2486,2024-07-26,5840.81,Bills,Water,Card,Anuradhapura,0
2487,2024-07-27,8845.41,Food,Keells,Card,Jaffna,0
2488,2024-07-28,7776.76,Food,Cargills,Mobile Wallet,Jaffna,0
2489,2024-07-28,4719.63,Transport,Fuel Station,Online Transfer,Kurunegala,0
2490,2024-07-28,12419.3,Food,Keells,Online Transfer,Colombo,0
2491,2024-07-28,3298.41,Education,Online Course,Online Transfer,Kandy,0
2492,2024-07-28,3078.4,Health,Pharmacy,Card,Kurunegala,0
2493,2024-07-28,10222.62,Food,Restaurant,Mobile Wallet,Kandy,0
2494,2024-07-29,4938.29,Transport,Uber,Mobile Wallet,Galle,0
2495,2024-07-29,8734.25,Food,KFC,Online Transfer,Jaffna,0
2496,2024-07-29,4537.21,Transport,PickMe,Online Transfer,Jaffna,0
2497,2024-07-29,2866.44,Entertainment,Gaming,Cash,Jaffna,0
2498,2024-07-29,3783.77,Health,Pharmacy,Card,Jaffna,0
2499,2024-07-30,2621.39,Transport,Uber,Online Transfer,Kurunegala,0
2500,2024-07-30,12530.62,Food,Keells,Card,Kandy,0
2501,2024-07-30,2466.69,Education,Book Shop,Online Transfer,Anuradhapura,0
2502,2024-07-30,4097.9,Transport,Uber,Card,Kandy,0
2503,2024-07-31,4474.3,Education,Online Course,Online Transfer,Anuradhapura,0
2504,2024-07-31,5472.92,Transport,Uber,Cash,Anuradhapura,0
2505,2024-07-31,3781.67,Education,Book Shop,Mobile Wallet,Kandy,0
2506,2024-08-01,4850.93,Education,Online Course,Online Transfer,Colombo,0
2507,2024-08-02,3622.67,Education,Online Course,Cash,Galle,0
2508,2024-08-02,9232.63,Food,KFC,Online Transfer,Anuradhapura,0
2509,2024-08-02,11909.51,Food,Restaurant,Card,Anuradhapura,0
2510,2024-08-02,2111.78,Entertainment,Gaming,Online Transfer,Anuradhapura,0
2511,2024-08-03,3659.45,Entertainment,Netflix,Cash,Colombo,0
2512,2024-08-03,8703.31,Shopping,Fashion Store,Card,Jaffna,0
2513,2024-08-03,7182.28,Bills,Electricity,Online Transfer,Kurunegala,0
2514,2024-08-04,8094.82,Food,Keells,Card,Kandy,0
2515,2024-08-04,5872.07,Bills,Electricity,Cash,Jaffna,0
2516,2024-08-04,9643.72,Food,Keells,Card,Kandy,1
2517,2024-08-04,9008.3,Food,Pizza Hut,Online Transfer,Anuradhapura,0
2518,2024-08-04,2324.54,Education,Online Course,Card,Kandy,0
2519,2024-08-04,2551.31,Education,Book Shop,Cash,Anuradhapura,0
2520,2024-08-04,4500.0,Bills,Internet,Online Transfer,Colombo,0
2521,2024-08-04,2078.8,Health,Medical Centre,Cash,Anuradhapura,0
2522,2024-08-04,9139.26,Bills,Water,Cash,Kandy,0
2523,2024-08-05,4217.49,Shopping,Electronics Store,Mobile Wallet,Colombo,0
2524,2024-08-05,3812.29,Transport,Train,Card,Colombo,0
2525,2024-08-05,6398.41,Bills,Mobile,Online Transfer,Galle,0
2526,2024-08-06,1881.68,Health,Hospital,Mobile Wallet,Jaffna,0
2527,2024-08-06,5463.94,Bills,Internet,Cash,Kurunegala,0
2528,2024-08-06,8857.22,Bills,Electricity,Cash,Kandy,0
2529,2024-08-06,5318.25,Bills,Water,Card,Kurunegala,0
2530,2024-08-07,4670.59,Bills,Internet,Cash,Jaffna,0
2531,2024-08-07,5013.15,Shopping,Fashion Store,Mobile Wallet,Kurunegala,0
2532,2024-08-07,5050.94,Bills,Internet,Mobile Wallet,Galle,0
2533,2024-08-08,5019.13,Bills,Electricity,Online Transfer,Galle,0
2534,2024-08-08,3657.53,Transport,Train,Card,Anuradhapura,0
2535,2024-08-08,5663.04,Bills,Internet,Mobile Wallet,Kurunegala,0
2536,2024-08-09,6695.68,Food,KFC,Mobile Wallet,Jaffna,0
2537,2024-08-09,4068.26,Transport,PickMe,Mobile Wallet,Colombo,0
2538,2024-08-09,4738.49,Bills,Mobile,Cash,Anuradhapura,0
2539,2024-08-10,2650.08,Health,Pharmacy,Card,Jaffna,0
2540,2024-08-10,8213.34,Food,Keells,Card,Kandy,0
2541,2024-08-10,2203.66,Entertainment,Gaming,Online Transfer,Anuradhapura,0
2542,2024-08-10,6054.72,Bills,Electricity,Card,Kurunegala,0
2543,2024-08-10,3140.83,Transport,Fuel Station,Mobile Wallet,Galle,0
2544,2024-08-11,3000.0,Entertainment,Netflix,Card,Colombo,0
2545,2024-08-11,1910.49,Health,Hospital,Card,Kandy,0
2546,2024-08-12,4592.82,Shopping,Electronics Store,Online Transfer,Kandy,0
2547,2024-08-12,6101.04,Bills,Mobile,Mobile Wallet,Kurunegala,0
2548,2024-08-12,4649.61,Transport,Fuel Station,Card,Galle,0
2549,2024-08-13,4551.48,Shopping,Electronics Store,Card,Galle,0
2550,2024-08-13,2029.46,Entertainment,Netflix,Cash,Colombo,0
2551,2024-08-13,8524.29,Food,Keells,Cash,Anuradhapura,0
2552,2024-08-13,6542.27,Bills,Water,Mobile Wallet,Jaffna,0
2553,2024-08-13,2694.77,Entertainment,Netflix,Card,Kurunegala,0
2554,2024-08-13,7211.0,Bills,Internet,Mobile Wallet,Kurunegala,0
2555,2024-08-13,4997.82,Food,KFC,Mobile Wallet,Galle,0
2556,2024-08-13,9719.15,Food,Pizza Hut,Online Transfer,Kandy,0
2557,2024-08-13,5781.53,Food,Cargills,Online Transfer,Anuradhapura,0
2558,2024-08-13,6914.83,Food,KFC,Online Transfer,Anuradhapura,0
2559,2024-08-13,2002.75,Health,Medical Centre,Mobile Wallet,Colombo,0
2560,2024-08-13,6442.84,Food,Pizza Hut,Card,Kandy,0
2561,2024-08-14,1972.41,Health,Pharmacy,Online Transfer,Colombo,0
2562,2024-08-14,6639.44,Food,Cargills,Mobile Wallet,Jaffna,0
2563,2024-08-14,4076.7,Shopping,Daraz,Online Transfer,Kurunegala,0
2564,2024-08-14,4861.33,Bills,Electricity,Online Transfer,Jaffna,0
2565,2024-08-14,5009.86,Food,KFC,Cash,Galle,0
2566,2024-08-14,3717.19,Shopping,Supermarket,Cash,Jaffna,0
2567,2024-08-14,2787.51,Education,Online Course,Online Transfer,Kurunegala,0
2568,2024-08-15,7250.59,Bills,Water,Card,Kandy,0
2569,2024-08-15,2284.45,Entertainment,Spotify,Card,Kurunegala,0
2570,2024-08-15,3611.53,Transport,Bus,Cash,Kurunegala,0
2571,2024-08-15,2749.31,Health,Hospital,Online Transfer,Kandy,0
2572,2024-08-16,4084.74,Transport,Bus,Cash,Anuradhapura,0
2573,2024-08-16,2259.51,Education,Book Shop,Online Transfer,Anuradhapura,0
2574,2024-08-16,6538.33,Bills,Water,Card,Galle,0
2575,2024-08-17,13230.77,Bills,Electricity,Online Transfer,Galle,0
2576,2024-08-18,5145.74,Food,Cargills,Card,Galle,0
2577,2024-08-18,1577.0,Entertainment,Spotify,Card,Colombo,0
2578,2024-08-18,7032.22,Bills,Electricity,Online Transfer,Colombo,0
2579,2024-08-18,4842.06,Food,Cargills,Mobile Wallet,Kurunegala,0
2580,2024-08-18,4174.64,Education,Online Course,Mobile Wallet,Jaffna,0
2581,2024-08-18,6015.42,Food,Keells,Cash,Colombo,0
2582,2024-08-18,3628.21,Transport,Train,Online Transfer,Kurunegala,0
2583,2024-08-18,8201.21,Bills,Electricity,Card,Jaffna,1
2584,2024-08-19,2076.43,Health,Hospital,Card,Kandy,0
2585,2024-08-19,1551.23,Health,Pharmacy,Cash,Anuradhapura,0
2586,2024-08-19,3555.15,Transport,Fuel Station,Online Transfer,Jaffna,0
2587,2024-08-19,7358.55,Food,Cargills,Card,Kandy,0
2588,2024-08-19,10454.36,Food,Pizza Hut,Online Transfer,Colombo,0
2589,2024-08-19,7211.45,Bills,Electricity,Cash,Galle,0
2590,2024-08-19,1186.46,Entertainment,Spotify,Mobile Wallet,Colombo,0
2591,2024-08-20,5070.17,Bills,Internet,Cash,Anuradhapura,0
2592,2024-08-20,1809.89,Health,Pharmacy,Online Transfer,Jaffna,0
2593,2024-08-20,3949.87,Shopping,Electronics Store,Cash,Anuradhapura,0
2594,2024-08-20,1807.68,Entertainment,Spotify,Cash,Kurunegala,0
2595,2024-08-20,4063.38,Shopping,Electronics Store,Mobile Wallet,Colombo,0
2596,2024-08-20,4382.21,Bills,Mobile,Cash,Anuradhapura,0
2597,2024-08-20,9192.16,Food,Pizza Hut,Cash,Jaffna,0
2598,2024-08-21,5299.59,Bills,Electricity,Cash,Kandy,0
2599,2024-08-21,2921.75,Shopping,Electronics Store,Card,Colombo,0
2600,2024-08-21,5911.05,Food,Keells,Card,Kandy,0
2601,2024-08-21,3108.94,Transport,PickMe,Cash,Jaffna,0
2602,2024-08-21,2535.02,Transport,Uber,Card,Kurunegala,0
2603,2024-08-22,2242.37,Education,Book Shop,Mobile Wallet,Jaffna,0
2604,2024-08-22,1254.73,Entertainment,Cinema,Card,Kurunegala,0
2605,2024-08-23,3558.27,Shopping,Supermarket,Online Transfer,Kurunegala,0
2606,2024-08-23,6947.73,Bills,Electricity,Mobile Wallet,Kandy,0
2607,2024-08-23,2623.77,Entertainment,Gaming,Card,Kandy,1
2608,2024-08-23,3461.62,Transport,PickMe,Online Transfer,Colombo,0
2609,2024-08-23,6092.41,Bills,Internet,Card,Kurunegala,0
2610,2024-08-23,8873.3,Food,Pizza Hut,Online Transfer,Jaffna,0
2611,2024-08-24,1775.06,Education,Book Shop,Cash,Anuradhapura,0
2612,2024-08-25,4906.97,Transport,Fuel Station,Mobile Wallet,Jaffna,0
2613,2024-08-25,1797.59,Entertainment,Gaming,Cash,Jaffna,0
2614,2024-08-25,7583.43,Food,Cargills,Card,Anuradhapura,0
2615,2024-08-25,4605.1,Shopping,Fashion Store,Cash,Colombo,0
2616,2024-08-25,4663.09,Education,University,Online Transfer,Kandy,0
2617,2024-08-26,2593.08,Health,Pharmacy,Online Transfer,Kurunegala,0
2618,2024-08-26,8313.42,Bills,Water,Cash,Kurunegala,0
2619,2024-08-26,3246.03,Education,Online Course,Online Transfer,Kandy,0
2620,2024-08-27,3989.37,Transport,Bus,Mobile Wallet,Kurunegala,0
2621,2024-08-27,7359.99,Bills,Mobile,Cash,Galle,0
2622,2024-08-27,2234.06,Entertainment,Gaming,Cash,Jaffna,0
2623,2024-08-27,10017.96,Food,Pizza Hut,Cash,Jaffna,0
2624,2024-08-27,2391.48,Entertainment,Gaming,Online Transfer,Kandy,0
2625,2024-08-28,6934.77,Food,Keells,Mobile Wallet,Galle,0
2626,2024-08-28,5859.43,Bills,Electricity,Mobile Wallet,Colombo,0
2627,2024-08-28,7912.95,Bills,Water,Online Transfer,Anuradhapura,0
2628,2024-08-28,7765.44,Bills,Water,Cash,Anuradhapura,0
2629,2024-08-28,4595.46,Shopping,Supermarket,Online Transfer,Kandy,0
2630,2024-08-29,3309.35,Education,Book Shop,Cash,Kurunegala,0
2631,2024-08-29,11770.62,Food,Cargills,Card,Anuradhapura,1
2632,2024-08-29,5897.01,Transport,Train,Mobile Wallet,Anuradhapura,0
2633,2024-08-30,4753.47,Education,Book Shop,Online Transfer,Kurunegala,0
2634,2024-08-30,6167.12,Bills,Water,Card,Kandy,0
2635,2024-08-30,4766.58,Education,Online Course,Cash,Anuradhapura,0
2636,2024-08-31,6602.35,Bills,Mobile,Mobile Wallet,Galle,0
2637,2024-08-31,4311.29,Shopping,Daraz,Card,Anuradhapura,0
2638,2024-08-31,7513.7,Bills,Electricity,Mobile Wallet,Anuradhapura,0
2639,2024-08-31,6630.56,Bills,Internet,Mobile Wallet,Kurunegala,0
2640,2024-09-01,4190.07,Shopping,Fashion Store,Card,Anuradhapura,0
2641,2024-09-01,4500.0,Bills,Internet,Online Transfer,Colombo,0
2642,2024-09-01,2761.07,Transport,Uber,Cash,Kandy,0
2643,2024-09-02,2632.78,Shopping,Daraz,Mobile Wallet,Anuradhapura,0
2644,2024-09-02,4163.49,Transport,Bus,Card,Kandy,0
2645,2024-09-02,2709.25,Entertainment,Spotify,Card,Galle,0
2646,2024-09-02,4269.01,Transport,PickMe,Online Transfer,Kurunegala,1
2647,2024-09-02,4634.51,Shopping,Fashion Store,Cash,Colombo,0
2648,2024-09-02,5125.26,Bills,Mobile,Cash,Galle,0
2649,2024-09-03,4063.15,Shopping,Electronics Store,Mobile Wallet,Colombo,0
2650,2024-09-03,8205.36,Food,KFC,Mobile Wallet,Jaffna,0
2651,2024-09-03,8360.03,Food,Restaurant,Mobile Wallet,Kandy,0
2652,2024-09-04,6409.17,Bills,Mobile,Card,Colombo,0
2653,2024-09-05,4377.16,Food,Cargills,Card,Jaffna,0
2654,2024-09-05,7227.9,Bills,Internet,Online Transfer,Jaffna,0
2655,2024-09-05,9180.41,Bills,Electricity,Online Transfer,Kandy,0
2656,2024-09-05,7371.81,Food,Restaurant,Cash,Kandy,0
2657,2024-09-06,6330.0,Shopping,Supermarket,Cash,Jaffna,0
2658,2024-09-06,19897.62,Food,Pizza Hut,Cash,Galle,0
2659,2024-09-06,2566.79,Entertainment,Gaming,Card,Jaffna,0
2660,2024-09-06,6580.48,Food,Restaurant,Cash,Jaffna,0
2661,2024-09-07,6995.28,Bills,Internet,Card,Galle,0
2662,2024-09-07,3306.48,Shopping,Electronics Store,Cash,Galle,0
2663,2024-09-07,8498.17,Food,Cargills,Mobile Wallet,Colombo,0
2664,2024-09-07,4782.55,Food,Keells,Cash,Kurunegala,0
2665,2024-09-07,4235.98,Shopping,Electronics Store,Cash,Anuradhapura,0
2666,2024-09-07,3241.32,Bills,Electricity,Cash,Kandy,0
2667,2024-09-07,5793.86,Bills,Water,Cash,Jaffna,0
2668,2024-09-08,3738.03,Transport,Fuel Station,Cash,Jaffna,0
2669,2024-09-08,3000.0,Entertainment,Netflix,Card,Colombo,0
2670,2024-09-09,3911.49,Shopping,Fashion Store,Card,Galle,0
2671,2024-09-09,3316.79,Transport,Uber,Cash,Kurunegala,0
2672,2024-09-09,2300.44,Education,Online Course,Mobile Wallet,Galle,0
2673,2024-09-09,6161.05,Food,Restaurant,Online Transfer,Kurunegala,0
2674,2024-09-10,2174.18,Entertainment,Gaming,Card,Galle,0
2675,2024-09-10,5260.96,Bills,Mobile,Mobile Wallet,Kurunegala,0
2676,2024-09-10,5660.46,Bills,Water,Mobile Wallet,Jaffna,0
2677,2024-09-10,4412.17,Shopping,Daraz,Card,Kandy,0
2678,2024-09-10,1665.59,Entertainment,Gaming,Mobile Wallet,Jaffna,0
2679,2024-09-10,3020.6,Education,Book Shop,Card,Galle,0
2680,2024-09-10,1932.6,Entertainment,Cinema,Card,Galle,0
2681,2024-09-10,5286.19,Bills,Water,Card,Kurunegala,0
2682,2024-09-11,5006.75,Transport,Uber,Card,Anuradhapura,0
2683,2024-09-11,6654.14,Bills,Electricity,Cash,Kandy,0
2684,2024-09-11,9453.82,Food,KFC,Cash,Galle,0
2685,2024-09-11,7064.41,Food,Pizza Hut,Cash,Jaffna,0
2686,2024-09-12,5147.93,Transport,Fuel Station,Online Transfer,Jaffna,0
2687,2024-09-12,2473.24,Health,Pharmacy,Cash,Colombo,0
2688,2024-09-12,3192.7,Entertainment,Cinema,Mobile Wallet,Colombo,0
2689,2024-09-12,8594.68,Food,Keells,Card,Colombo,0
2690,2024-09-12,7636.63,Bills,Mobile,Online Transfer,Kandy,0
2691,2024-09-12,8768.28,Bills,Water,Cash,Anuradhapura,0
2692,2024-09-12,4370.97,Transport,Train,Online Transfer,Kandy,0
2693,2024-09-13,4916.92,Transport,Fuel Station,Online Transfer,Kandy,0
2694,2024-09-13,8194.95,Bills,Mobile,Card,Colombo,0
2695,2024-09-14,6411.53,Food,Pizza Hut,Card,Kandy,0
2696,2024-09-14,5330.51,Bills,Water,Mobile Wallet,Galle,0
2697,2024-09-14,7243.0,Food,Keells,Cash,Colombo,0
2698,2024-09-14,4031.82,Shopping,Supermarket,Online Transfer,Kurunegala,0
2699,2024-09-14,7050.6,Bills,Internet,Card,Anuradhapura,0
2700,2024-09-14,3029.76,Entertainment,Spotify,Card,Jaffna,0
2701,2024-09-15,6530.26,Bills,Electricity,Online Transfer,Colombo,0
2702,2024-09-15,2710.73,Health,Medical Centre,Card,Anuradhapura,0
2703,2024-09-15,6712.27,Food,Pizza Hut,Card,Kandy,0
2704,2024-09-16,4064.71,Bills,Electricity,Cash,Galle,0
2705,2024-09-16,6691.64,Food,Keells,Card,Kandy,0
2706,2024-09-16,4058.11,Education,Book Shop,Online Transfer,Kandy,0
2707,2024-09-16,3615.83,Food,Restaurant,Card,Colombo,0
2708,2024-09-16,9457.44,Bills,Electricity,Cash,Colombo,0
2709,2024-09-16,5149.74,Shopping,Daraz,Card,Colombo,0
2710,2024-09-17,10369.56,Food,Pizza Hut,Mobile Wallet,Anuradhapura,0
2711,2024-09-17,2303.73,Entertainment,Spotify,Card,Kurunegala,0
2712,2024-09-17,3336.56,Education,University,Mobile Wallet,Galle,0
2713,2024-09-17,10325.36,Food,Pizza Hut,Card,Galle,0
2714,2024-09-17,2915.64,Education,Book Shop,Card,Colombo,0
2715,2024-09-17,4681.32,Transport,Fuel Station,Online Transfer,Jaffna,0
2716,2024-09-17,6796.99,Food,Cargills,Mobile Wallet,Kurunegala,0
2717,2024-09-17,9798.67,Food,KFC,Mobile Wallet,Galle,0
2718,2024-09-18,3614.85,Shopping,Fashion Store,Card,Colombo,0
2719,2024-09-18,9276.24,Food,KFC,Card,Kandy,0
2720,2024-09-18,4586.14,Bills,Electricity,Mobile Wallet,Galle,0
2721,2024-09-18,4969.37,Transport,PickMe,Mobile Wallet,Jaffna,0
2722,2024-09-18,5826.02,Bills,Electricity,Mobile Wallet,Kurunegala,0
2723,2024-09-18,3973.67,Shopping,Fashion Store,Mobile Wallet,Kandy,0
2724,2024-09-19,3574.84,Entertainment,Spotify,Online Transfer,Kurunegala,0
2725,2024-09-19,4633.85,Bills,Electricity,Cash,Jaffna,0
2726,2024-09-19,6559.78,Food,KFC,Online Transfer,Jaffna,1
2727,2024-09-19,5727.32,Bills,Mobile,Mobile Wallet,Anuradhapura,0
2728,2024-09-21,5067.17,Bills,Electricity,Cash,Jaffna,0
2729,2024-09-21,6248.16,Transport,Uber,Cash,Jaffna,0
2730,2024-09-22,1655.49,Health,Hospital,Online Transfer,Colombo,0
2731,2024-09-22,9248.37,Food,KFC,Mobile Wallet,Colombo,0
2732,2024-09-23,8211.62,Bills,Water,Cash,Jaffna,0
2733,2024-09-23,3502.99,Shopping,Electronics Store,Card,Jaffna,0
2734,2024-09-23,12110.71,Food,Restaurant,Online Transfer,Colombo,0
2735,2024-09-23,3626.66,Education,University,Online Transfer,Colombo,0
2736,2024-09-23,9038.62,Food,Pizza Hut,Cash,Colombo,0
2737,2024-09-24,4287.74,Shopping,Electronics Store,Online Transfer,Kurunegala,0
2738,2024-09-24,6069.09,Transport,PickMe,Cash,Jaffna,0
2739,2024-09-24,9709.54,Bills,Water,Card,Kandy,0
2740,2024-09-24,9491.01,Food,Keells,Card,Kandy,0
2741,2024-09-24,6653.74,Transport,Train,Card,Colombo,0
2742,2024-09-24,4167.54,Shopping,Fashion Store,Cash,Colombo,0
2743,2024-09-24,5394.32,Shopping,Supermarket,Mobile Wallet,Anuradhapura,0
2744,2024-09-24,6454.59,Education,University,Online Transfer,Anuradhapura,0
2745,2024-09-25,7425.89,Bills,Electricity,Cash,Kandy,0
2746,2024-09-25,3773.03,Education,Online Course,Mobile Wallet,Anuradhapura,0
2747,2024-09-25,10604.59,Food,KFC,Mobile Wallet,Kandy,0
2748,2024-09-25,5207.91,Transport,Bus,Cash,Kurunegala,0
2749,2024-09-25,5668.09,Shopping,Daraz,Card,Kandy,0
2750,2024-09-26,10320.36,Bills,Water,Online Transfer,Kurunegala,0
2751,2024-09-28,6269.23,Education,Online Course,Cash,Galle,0
2752,2024-09-28,5751.32,Bills,Internet,Online Transfer,Jaffna,0
2753,2024-09-28,4064.21,Transport,Train,Mobile Wallet,Colombo,0
2754,2024-09-29,10720.59,Food,Cargills,Cash,Jaffna,0
2755,2024-09-29,5058.73,Shopping,Supermarket,Online Transfer,Colombo,0
2756,2024-09-29,4001.42,Shopping,Fashion Store,Cash,Colombo,0
2757,2024-09-29,4474.28,Shopping,Fashion Store,Online Transfer,Galle,0
2758,2024-09-29,6698.02,Transport,PickMe,Online Transfer,Jaffna,0
2759,2024-09-29,2368.86,Education,Book Shop,Cash,Kandy,0
2760,2024-09-30,6617.46,Food,Cargills,Cash,Colombo,0
2761,2024-09-30,4319.71,Bills,Internet,Online Transfer,Kandy,0
2762,2024-09-30,2663.71,Entertainment,Cinema,Card,Kurunegala,0
2763,2024-10-01,7031.52,Bills,Water,Mobile Wallet,Kandy,1
2764,2024-10-01,2220.05,Education,Online Course,Mobile Wallet,Jaffna,0
2765,2024-10-01,8799.98,Food,KFC,Cash,Colombo,0
2766,2024-10-01,7479.77,Food,Keells,Mobile Wallet,Galle,0
2767,2024-10-02,5613.48,Food,Cargills,Online Transfer,Kandy,0
2768,2024-10-02,6916.96,Bills,Mobile,Cash,Galle,0
2769,2024-10-02,6819.73,Food,Pizza Hut,Mobile Wallet,Anuradhapura,0
2770,2024-10-02,4419.25,Transport,PickMe,Cash,Colombo,0
2771,2024-10-02,4899.94,Transport,Bus,Mobile Wallet,Kurunegala,0
2772,2024-10-02,1689.89,Health,Hospital,Mobile Wallet,Kandy,0
2773,2024-10-02,1934.38,Health,Pharmacy,Online Transfer,Anuradhapura,0
2774,2024-10-03,10037.05,Food,KFC,Card,Anuradhapura,0
2775,2024-10-03,5444.94,Bills,Electricity,Mobile Wallet,Kurunegala,0
2776,2024-10-03,1664.21,Entertainment,Netflix,Online Transfer,Kandy,0
2777,2024-10-03,3017.5,Bills,Water,Mobile Wallet,Jaffna,0
2778,2024-10-04,4752.44,Food,Keells,Card,Kurunegala,1
2779,2024-10-04,5237.13,Food,Keells,Online Transfer,Galle,0
2780,2024-10-04,8532.79,Bills,Mobile,Mobile Wallet,Galle,0
2781,2024-10-04,4104.14,Shopping,Supermarket,Card,Jaffna,0
2782,2024-10-05,10605.26,Bills,Internet,Cash,Colombo,0
2783,2024-10-06,4500.0,Bills,Internet,Online Transfer,Colombo,0
2784,2024-10-06,6451.71,Transport,Fuel Station,Card,Jaffna,0
2785,2024-10-06,3741.4,Shopping,Fashion Store,Mobile Wallet,Kandy,0
2786,2024-10-07,6867.23,Food,Restaurant,Card,Jaffna,0
2787,2024-10-07,1109.44,Health,Hospital,Online Transfer,Galle,0
2788,2024-10-07,7806.47,Food,KFC,Cash,Galle,0
2789,2024-10-07,5158.4,Transport,Bus,Cash,Colombo,0
2790,2024-10-07,4205.61,Shopping,Daraz,Mobile Wallet,Colombo,1
2791,2024-10-08,2642.61,Entertainment,Gaming,Cash,Galle,0
2792,2024-10-08,4624.94,Food,Restaurant,Online Transfer,Kurunegala,0
2793,2024-10-08,3824.55,Transport,Bus,Card,Jaffna,0
