transaction_id,amount,category,merchant,payment_method,location,is_fraud,year,month,day,is_weekend,category_avg_amount,merchant_frequency,payment_impact
739,7409,2,10,2,3,0,2026,4,23,0,4294.937037037037,116,1.5
740,3299,0,20,1,1,0,2026,6,8,0,13011.339658444023,173,1.2
741,2557,5,18,0,0,0,2026,2,13,0,4090.480412371134,122,1.0
742,4242,0,9,1,0,0,2026,4,28,0,13011.339658444023,183,1.2
743,20534,0,5,1,0,0,2026,1,4,0,13011.339658444023,171,1.2
744,39676,3,13,0,1,0,2026,4,1,0,22062.8625,172,1.0
745,18357,3,13,1,2,0,2026,1,30,0,22062.8625,172,1.2
746,7541,0,5,2,0,0,2026,5,13,0,13011.339658444023,171,1.5
747,35362,4,6,1,1,0,2026,6,26,0,32658.61914460285,120,1.2
748,2740,5,18,1,2,0,2026,2,18,0,4090.480412371134,122,1.2
749,5480,5,1,0,4,0,2026,6,20,0,4090.480412371134,122,1.0
750,28028,3,8,0,3,0,2026,6,11,0,22062.8625,142,1.0
751,14839,0,9,2,2,0,2026,2,6,1,13011.339658444023,183,1.5
752,9385,1,3,0,1,0,2026,5,20,0,10122.828092243186,182,1.0
753,6192,5,19,0,1,0,2026,2,3,0,4090.480412371134,120,1.0
754,9475,1,7,1,1,0,2026,3,21,0,10122.828092243186,140,1.2
755,7802,2,2,0,1,0,2026,5,3,0,4294.937037037037,125,1.0
756,33571,4,0,1,2,0,2026,3,16,0,32658.61914460285,115,1.2
757,18756,0,5,2,4,0,2026,6,9,0,13011.339658444023,171,1.5
758,7650,5,1,0,4,0,2026,5,10,0,4090.480412371134,122,1.0
759,3464,5,18,0,3,0,2026,5,20,0,4090.480412371134,122,1.0
760,7643,5,18,1,0,0,2026,4,17,0,4090.480412371134,122,1.2
761,4559,2,16,0,3,0,2026,3,21,0,4294.937037037037,140,1.0
762,1759,2,16,2,2,0,2026,6,10,0,4294.937037037037,140,1.5
763,4691,1,12,2,4,0,2026,4,2,0,10122.828092243186,155,1.5
764,5037,1,7,0,0,0,2026,1,30,0,10122.828092243186,140,1.0
765,7823,4,17,2,0,0,2026,1,2,0,32658.61914460285,128,1.5
766,31217,3,8,2,4,0,2026,5,3,0,22062.8625,142,1.5
767,5258,5,18,2,3,0,2026,3,11,0,4090.480412371134,122,1.5
768,22437,3,11,0,4,0,2026,3,24,0,22062.8625,166,1.0
769,694,2,10,0,0,0,2026,6,2,0,4294.937037037037,116,1.0
770,18166,4,17,2,2,0,2026,3,24,0,32658.61914460285,128,1.5
771,9989,4,17,0,0,0,2026,4,1,0,32658.61914460285,128,1.0
772,6817,2,16,1,2,0,2026,6,7,0,4294.937037037037,140,1.2
773,7563,5,14,1,0,1,2026,5,4,0,4090.480412371134,121,1.2
774,1628,1,12,2,4,0,2026,2,20,0,10122.828092243186,155,1.5
775,18033,0,9,0,3,0,2026,5,28,0,13011.339658444023,183,1.0
776,24040,4,4,2,1,0,2026,4,16,0,32658.61914460285,128,1.5
777,28024,4,17,1,0,0,2026,1,27,0,32658.61914460285,128,1.2
778,5855,2,15,0,4,0,2026,4,15,0,4294.937037037037,159,1.0
779,15442,0,5,0,0,0,2026,4,27,0,13011.339658444023,171,1.0
780,2778,2,16,1,3,0,2026,2,12,0,4294.937037037037,140,1.2
781,13671,1,3,2,3,0,2026,2,7,0,10122.828092243186,182,1.5
782,55854,4,0,1,3,1,2026,6,28,0,32658.61914460285,115,1.2
783,6823,1,12,1,3,0,2026,5,4,0,10122.828092243186,155,1.2
784,18684,3,11,0,4,0,2026,6,24,0,22062.8625,166,1.0
785,53637,4,0,1,2,0,2026,1,19,0,32658.61914460285,115,1.2
786,6274,4,6,1,3,0,2026,4,8,0,32658.61914460285,120,1.2
787,18205,3,13,1,1,0,2026,4,27,0,22062.8625,172,1.2
788,5799,2,15,0,2,0,2026,2,12,0,4294.937037037037,159,1.0
789,21915,0,9,2,0,0,2026,2,5,1,13011.339658444023,183,1.5
790,34260,4,4,0,2,1,2026,6,26,0,32658.61914460285,128,1.0
791,32275,4,6,0,0,1,2026,2,18,0,32658.61914460285,120,1.0
792,55460,4,17,0,1,0,2026,4,23,0,32658.61914460285,128,1.0
793,12489,1,12,2,3,0,2026,1,5,1,10122.828092243186,155,1.5
794,24556,0,5,0,4,0,2026,1,26,0,13011.339658444023,171,1.0
795,3633,0,5,0,3,0,2026,1,1,0,13011.339658444023,171,1.0
796,57830,4,6,2,4,0,2026,3,15,0,32658.61914460285,120,1.5
797,1170,0,9,2,4,0,2026,6,26,0,13011.339658444023,183,1.5
798,6703,5,19,1,2,0,2026,5,18,0,4090.480412371134,120,1.2
799,6081,2,15,1,0,0,2026,2,5,1,4294.937037037037,159,1.2
800,9863,4,4,1,1,0,2026,3,4,0,32658.61914460285,128,1.2
801,5179,4,4,0,1,0,2026,3,25,0,32658.61914460285,128,1.0
802,7447,2,15,1,2,0,2026,2,23,0,4294.937037037037,159,1.2
803,5459,5,14,0,1,0,2026,3,21,0,4090.480412371134,121,1.0
804,21669,0,5,2,4,0,2026,5,29,0,13011.339658444023,171,1.5
805,6021,0,9,1,1,0,2026,1,12,0,13011.339658444023,183,1.2
806,8723,1,7,1,0,0,2026,6,3,0,10122.828092243186,140,1.2
807,5562,2,15,0,2,0,2026,4,27,0,4294.937037037037,159,1.0
808,4324,5,18,0,0,0,2026,1,17,0,4090.480412371134,122,1.0
809,7213,5,18,2,4,0,2026,4,4,0,4090.480412371134,122,1.5
810,34437,3,11,1,0,0,2026,6,5,1,22062.8625,166,1.2
811,12156,1,3,0,1,0,2026,1,8,0,10122.828092243186,182,1.0
812,32438,3,13,0,1,0,2026,1,24,0,22062.8625,172,1.0
813,3607,2,10,2,1,0,2026,6,14,0,4294.937037037037,116,1.5
814,3952,5,14,1,3,0,2026,4,30,0,4090.480412371134,121,1.2
815,8567,0,5,0,0,0,2026,3,11,0,13011.339658444023,171,1.0
816,7557,2,15,0,0,0,2026,4,22,0,4294.937037037037,159,1.0
817,4693,2,16,0,0,0,2026,6,6,1,4294.937037037037,140,1.0
818,36819,4,0,0,4,0,2026,1,24,0,32658.61914460285,115,1.0
819,11846,1,3,2,3,0,2026,6,26,0,10122.828092243186,182,1.5
820,5250,5,1,1,4,0,2026,3,23,0,4090.480412371134,122,1.2
821,4274,0,9,2,3,0,2026,6,9,0,13011.339658444023,183,1.5
822,19004,1,12,2,1,0,2026,2,13,0,10122.828092243186,155,1.5
823,4043,2,15,2,4,0,2026,1,17,0,4294.937037037037,159,1.5
824,7180,2,2,2,4,0,2026,1,9,0,4294.937037037037,125,1.5
825,27164,3,13,2,4,0,2026,2,25,0,22062.8625,172,1.5
826,3871,1,12,0,0,0,2026,1,1,0,10122.828092243186,155,1.0
827,713,5,18,0,4,0,2026,4,25,0,4090.480412371134,122,1.0
828,1259,1,7,1,0,0,2026,1,1,0,10122.828092243186,140,1.2
829,1666,2,15,2,4,0,2026,2,25,0,4294.937037037037,159,1.5
830,8434,0,20,0,2,0,2026,4,11,0,13011.339658444023,173,1.0
831,16324,4,6,1,2,0,2026,5,30,0,32658.61914460285,120,1.2
832,2035,5,19,1,0,0,2026,5,16,0,4090.480412371134,120,1.2
833,42953,4,6,0,0,0,2026,4,1,0,32658.61914460285,120,1.0
834,5629,2,16,0,2,0,2026,4,1,0,4294.937037037037,140,1.0
835,19927,3,11,1,0,0,2026,2,16,0,22062.8625,166,1.2
836,4866,5,1,1,3,0,2026,1,14,0,4090.480412371134,122,1.2
837,2299,2,15,1,3,0,2026,5,29,0,4294.937037037037,159,1.2
838,3846,5,19,2,1,0,2026,3,6,1,4090.480412371134,120,1.5
839,58241,4,0,0,2,1,2026,4,18,0,32658.61914460285,115,1.0
840,7686,1,12,1,3,0,2026,5,30,0,10122.828092243186,155,1.2
841,1113,1,12,1,4,0,2026,3,1,0,10122.828092243186,155,1.2
842,27399,4,6,0,0,0,2026,2,27,0,32658.61914460285,120,1.0
843,23926,0,20,1,2,0,2026,2,1,0,13011.339658444023,173,1.2
844,4175,5,19,1,2,0,2026,1,13,0,4090.480412371134,120,1.2
845,21365,0,20,0,3,0,2026,3,27,0,13011.339658444023,173,1.0
846,6082,0,20,1,4,0,2026,5,13,0,13011.339658444023,173,1.2
847,7563,5,18,2,1,0,2026,1,23,0,4090.480412371134,122,1.5
848,31268,3,11,1,1,0,2026,5,25,0,22062.8625,166,1.2
849,5899,2,10,1,2,0,2026,6,29,0,4294.937037037037,116,1.2
850,25785,3,8,1,3,0,2026,4,23,0,22062.8625,142,1.2
851,1018,2,2,0,2,0,2026,4,20,0,4294.937037037037,125,1.0
852,34057,3,11,0,2,0,2026,6,25,0,22062.8625,166,1.0
853,1037,2,16,0,2,0,2026,5,26,0,4294.937037037037,140,1.0
854,7246,2,10,2,0,0,2026,2,22,0,4294.937037037037,116,1.5
855,53331,4,17,0,2,0,2026,4,28,0,32658.61914460285,128,1.0
856,29821,3,13,0,3,0,2026,2,20,0,22062.8625,172,1.0
857,4372,5,1,0,0,0,2026,2,5,1,4090.480412371134,122,1.0
858,3763,3,8,1,0,0,2026,3,11,0,22062.8625,142,1.2
859,22058,0,20,1,2,1,2026,6,28,0,13011.339658444023,173,1.2
860,5109,5,1,2,1,0,2026,5,22,0,4090.480412371134,122,1.5
861,20950,0,9,1,1,0,2026,4,11,0,13011.339658444023,183,1.2
862,8317,1,7,2,2,0,2026,3,17,0,10122.828092243186,140,1.5
863,3730,5,1,1,2,0,2026,1,31,0,4090.480412371134,122,1.2
864,5403,1,12,2,4,0,2026,5,24,0,10122.828092243186,155,1.5
865,34083,4,4,0,0,0,2026,2,20,0,32658.61914460285,128,1.0
866,4564,2,15,2,4,1,2026,5,29,0,4294.937037037037,159,1.5
867,58659,4,0,1,1,0,2026,3,18,0,32658.61914460285,115,1.2
868,4523,3,11,1,3,0,2026,5,10,0,22062.8625,166,1.2
869,15833,4,17,0,1,0,2026,2,3,0,32658.61914460285,128,1.0
870,790,5,18,1,3,0,2026,4,4,0,4090.480412371134,122,1.2
871,2914,2,2,2,1,0,2026,3,22,0,4294.937037037037,125,1.5
872,10038,0,20,0,4,0,2026,6,7,0,13011.339658444023,173,1.0
873,7535,0,9,2,2,0,2026,2,9,0,13011.339658444023,183,1.5
874,23368,0,9,0,3,0,2026,6,24,0,13011.339658444023,183,1.0
875,4808,2,2,0,0,0,2026,5,9,0,4294.937037037037,125,1.0
876,27149,4,0,1,4,0,2026,2,12,0,32658.61914460285,115,1.2
877,17766,1,7,0,1,1,2026,4,14,0,10122.828092243186,140,1.0
878,49097,4,4,1,4,1,2026,4,16,0,32658.61914460285,128,1.2
879,14631,1,12,2,3,0,2026,5,13,0,10122.828092243186,155,1.5
880,2840,5,1,0,4,0,2026,5,26,0,4090.480412371134,122,1.0
881,14843,1,7,1,1,0,2026,5,17,0,10122.828092243186,140,1.2
882,54266,4,6,2,3,1,2026,5,15,0,32658.61914460285,120,1.5
883,32561,3,13,2,2,1,2026,6,27,0,22062.8625,172,1.5
884,5069,0,5,1,1,0,2026,4,6,1,13011.339658444023,171,1.2
885,3257,2,2,1,0,0,2026,3,12,0,4294.937037037037,125,1.2
886,8886,0,9,1,2,0,2026,4,13,0,13011.339658444023,183,1.2
887,3578,3,8,2,2,1,2026,4,15,0,22062.8625,142,1.5
888,59685,4,4,1,2,1,2026,1,20,0,32658.61914460285,128,1.2
889,461,5,14,2,2,0,2026,1,17,0,4090.480412371134,121,1.5
890,1815,2,10,0,0,0,2026,2,4,0,4294.937037037037,116,1.0
891,8228,1,7,2,3,0,2026,5,10,0,10122.828092243186,140,1.5
892,21613,0,20,2,0,0,2026,3,31,0,13011.339658444023,173,1.5
893,1909,5,14,0,0,0,2026,3,18,0,4090.480412371134,121,1.0
894,13258,1,3,0,4,0,2026,1,25,0,10122.828092243186,182,1.0
895,3843,0,5,1,2,0,2026,6,9,0,13011.339658444023,171,1.2
896,7240,5,18,1,4,0,2026,6,7,0,4090.480412371134,122,1.2
897,55806,4,6,0,1,0,2026,1,12,0,32658.61914460285,120,1.0
898,2199,1,12,2,0,0,2026,4,9,0,10122.828092243186,155,1.5
899,19343,0,9,2,1,0,2026,5,20,0,13011.339658444023,183,1.5
900,7318,5,18,1,2,0,2026,5,18,0,4090.480412371134,122,1.2
901,34843,3,13,2,1,0,2026,6,12,0,22062.8625,172,1.5
902,4767,2,10,2,1,0,2026,5,9,0,4294.937037037037,116,1.5
903,7140,1,3,1,4,0,2026,2,8,0,10122.828092243186,182,1.2
904,2024,5,18,0,0,0,2026,2,16,0,4090.480412371134,122,1.0
905,2403,5,1,2,0,0,2026,4,8,0,4090.480412371134,122,1.5
906,505,5,1,1,0,0,2026,1,19,0,4090.480412371134,122,1.2
907,25198,3,11,0,1,0,2026,1,12,0,22062.8625,166,1.0
908,12777,1,12,2,2,0,2026,4,18,0,10122.828092243186,155,1.5
909,12521,0,5,0,0,0,2026,6,9,0,13011.339658444023,171,1.0
910,44847,4,4,1,3,1,2026,3,13,0,32658.61914460285,128,1.2
911,44439,4,6,2,0,0,2026,3,27,0,32658.61914460285,120,1.5
912,8469,0,9,1,3,0,2026,1,12,0,13011.339658444023,183,1.2
913,3628,2,16,0,3,0,2026,6,1,0,4294.937037037037,140,1.0
914,6087,2,2,2,4,0,2026,1,4,0,4294.937037037037,125,1.5
915,17922,0,20,1,0,0,2026,3,24,0,13011.339658444023,173,1.2
916,12875,1,7,0,1,0,2026,5,13,0,10122.828092243186,140,1.0
917,35923,4,4,2,1,0,2026,4,3,0,32658.61914460285,128,1.5
918,9340,0,20,2,2,0,2026,5,11,0,13011.339658444023,173,1.5
919,5438,5,18,1,3,0,2026,5,26,0,4090.480412371134,122,1.2
920,3530,1,3,0,0,0,2026,1,10,0,10122.828092243186,182,1.0
921,11406,1,3,1,3,0,2026,6,9,0,10122.828092243186,182,1.2
922,50708,4,0,1,1,0,2026,1,1,0,32658.61914460285,115,1.2
923,13012,3,13,1,3,0,2026,1,29,0,22062.8625,172,1.2
924,18235,3,11,1,0,0,2026,1,7,0,22062.8625,166,1.2
925,13058,1,7,1,2,0,2026,5,10,0,10122.828092243186,140,1.2
926,7544,1,12,0,0,0,2026,4,29,0,10122.828092243186,155,1.0
927,5134,1,3,2,3,0,2026,1,19,0,10122.828092243186,182,1.5
928,16053,3,8,0,2,0,2026,4,16,0,22062.8625,142,1.0
929,1145,2,10,0,4,0,2026,4,17,0,4294.937037037037,116,1.0
930,32180,3,8,0,3,0,2026,4,6,1,22062.8625,142,1.0
931,34789,4,6,1,3,0,2026,6,4,0,32658.61914460285,120,1.2
932,2245,2,10,0,1,0,2026,1,19,0,4294.937037037037,116,1.0
933,10390,1,3,1,2,0,2026,1,12,0,10122.828092243186,182,1.2
934,9174,0,9,1,0,0,2026,3,14,0,13011.339658444023,183,1.2
935,578,2,15,2,2,0,2026,6,18,0,4294.937037037037,159,1.5
936,23895,4,4,2,1,0,2026,6,11,0,32658.61914460285,128,1.5
937,18409,0,20,0,1,0,2026,5,1,0,13011.339658444023,173,1.0
938,10924,3,13,1,4,0,2026,5,24,0,22062.8625,172,1.2
939,7404,2,15,0,2,1,2026,2,28,0,4294.937037037037,159,1.0
940,596,2,2,2,4,0,2026,5,8,0,4294.937037037037,125,1.5
941,25218,4,4,0,2,0,2026,5,11,0,32658.61914460285,128,1.0
942,37096,4,0,0,3,0,2026,4,18,0,32658.61914460285,115,1.0
943,13791,1,7,1,0,0,2026,3,24,0,10122.828092243186,140,1.2
944,14690,4,6,2,0,0,2026,2,6,1,32658.61914460285,120,1.5
945,5436,5,18,1,0,0,2026,3,18,0,4090.480412371134,122,1.2
946,22009,3,11,0,4,0,2026,1,5,1,22062.8625,166,1.0
947,10877,1,3,1,1,0,2026,5,3,0,10122.828092243186,182,1.2
948,25226,3,11,2,4,0,2026,2,1,0,22062.8625,166,1.5
949,1050,2,2,2,3,0,2026,5,3,0,4294.937037037037,125,1.5
950,4190,1,12,2,4,1,2026,1,14,0,10122.828092243186,155,1.5
951,39389,3,13,0,4,0,2026,1,1,0,22062.8625,172,1.0
952,15285,1,12,2,3,1,2026,4,28,0,10122.828092243186,155,1.5
953,10936,3,13,0,3,0,2026,3,5,1,22062.8625,172,1.0
954,13788,0,20,1,0,0,2026,3,11,0,13011.339658444023,173,1.2
955,33172,4,4,2,2,0,2026,2,28,0,32658.61914460285,128,1.5
956,6170,2,15,1,4,0,2026,5,9,0,4294.937037037037,159,1.2
957,7172,5,18,0,2,0,2026,6,5,1,4090.480412371134,122,1.0
958,50832,4,0,0,0,0,2026,1,8,0,32658.61914460285,115,1.0
959,4066,3,8,2,2,1,2026,2,6,1,22062.8625,142,1.5
960,1380,5,19,2,1,0,2026,4,28,0,4090.480412371134,120,1.5
961,34969,3,13,1,3,0,2026,4,13,0,22062.8625,172,1.2
962,5670,0,5,0,3,0,2026,5,15,0,13011.339658444023,171,1.0
963,17543,4,4,0,2,0,2026,4,28,0,32658.61914460285,128,1.0
964,16240,0,9,0,0,0,2026,2,27,0,13011.339658444023,183,1.0
965,1262,2,16,2,0,1,2026,3,31,0,4294.937037037037,140,1.5
966,6357,0,5,1,4,0,2026,5,4,0,13011.339658444023,171,1.2
967,1434,0,20,2,4,0,2026,3,15,0,13011.339658444023,173,1.5
968,6641,2,16,1,4,0,2026,4,16,0,4294.937037037037,140,1.2
969,13090,3,11,0,2,0,2026,4,11,0,22062.8625,166,1.0
970,26879,3,13,2,3,0,2026,6,7,0,22062.8625,172,1.5
971,3681,2,2,0,0,0,2026,4,28,0,4294.937037037037,125,1.0
972,3291,5,14,1,0,0,2026,5,21,0,4090.480412371134,121,1.2
973,9875,0,5,2,0,0,2026,3,30,0,13011.339658444023,171,1.5
974,5796,5,14,2,1,0,2026,3,29,0,4090.480412371134,121,1.5
975,7411,0,5,0,4,0,2026,1,28,0,13011.339658444023,171,1.0
976,6573,2,16,1,0,0,2026,6,1,0,4294.937037037037,140,1.2
977,36057,3,11,1,4,0,2026,5,11,0,22062.8625,166,1.2
978,5550,0,20,1,1,0,2026,4,2,0,13011.339658444023,173,1.2
979,1802,0,20,1,4,0,2026,2,7,0,13011.339658444023,173,1.2
980,1283,1,3,2,4,0,2026,5,8,0,10122.828092243186,182,1.5
981,1002,5,19,1,3,0,2026,4,15,0,4090.480412371134,120,1.2
982,17063,1,3,0,0,0,2026,3,8,0,10122.828092243186,182,1.0
983,25176,3,8,0,2,0,2026,6,26,0,22062.8625,142,1.0
984,7708,2,10,1,4,0,2026,5,27,0,4294.937037037037,116,1.2
985,34536,4,17,2,2,0,2026,1,19,0,32658.61914460285,128,1.5
986,2304,5,18,2,3,0,2026,4,29,0,4090.480412371134,122,1.5
987,3062,1,3,2,3,1,2026,5,5,1,10122.828092243186,182,1.5
988,817,5,1,0,0,0,2026,1,14,0,4090.480412371134,122,1.0
989,4150,2,2,2,2,0,2026,4,19,0,4294.937037037037,125,1.5
990,22798,3,13,0,1,0,2026,6,24,0,22062.8625,172,1.0
991,20613,3,13,2,1,0,2026,5,29,0,22062.8625,172,1.5
992,20686,0,5,2,2,0,2026,5,27,0,13011.339658444023,171,1.5
993,4318,2,10,1,0,0,2026,5,22,0,4294.937037037037,116,1.2
994,20745,3,13,1,4,0,2026,5,11,0,22062.8625,172,1.2
995,6691,5,14,0,3,0,2026,2,26,0,4090.480412371134,121,1.0
996,7910,5,1,2,4,0,2026,2,13,0,4090.480412371134,122,1.5
997,22785,4,4,1,1,0,2026,5,30,0,32658.61914460285,128,1.2
998,7621,1,12,1,2,0,2026,1,23,0,10122.828092243186,155,1.2
999,20612,0,20,1,2,0,2026,3,3,0,13011.339658444023,173,1.2
1000,27422,3,8,1,3,0,2026,1,28,0,22062.8625,142,1.2
1001,2931,2,2,0,3,0,2026,5,11,0,4294.937037037037,125,1.0
1002,11998,0,9,2,1,0,2026,1,27,0,13011.339658444023,183,1.5
1003,14593,1,7,2,0,1,2026,2,15,0,10122.828092243186,140,1.5
1004,26909,4,0,2,4,0,2026,3,27,0,32658.61914460285,115,1.5
1005,17821,0,9,0,1,0,2026,3,11,0,13011.339658444023,183,1.0
1006,991,2,10,0,3,0,2026,5,14,0,4294.937037037037,116,1.0
1007,39202,3,13,2,2,1,2026,6,26,0,22062.8625,172,1.5
1008,7354,2,2,1,0,0,2026,3,3,0,4294.937037037037,125,1.2
1009,13980,0,9,2,0,0,2026,4,24,0,13011.339658444023,183,1.5
1010,5670,5,1,2,3,0,2026,1,9,0,4090.480412371134,122,1.5
1011,2553,2,15,2,3,0,2026,3,4,0,4294.937037037037,159,1.5
1012,728,2,15,1,3,0,2026,6,13,0,4294.937037037037,159,1.2
1013,13639,3,11,0,1,1,2026,1,30,0,22062.8625,166,1.0
1014,11989,3,13,1,1,0,2026,2,27,0,22062.8625,172,1.2
1015,6911,5,14,1,1,0,2026,5,11,0,4090.480412371134,121,1.2
1016,6006,0,20,1,3,0,2026,2,14,0,13011.339658444023,173,1.2
1017,30001,3,11,0,3,0,2026,1,29,0,22062.8625,166,1.0
1018,26852,3,13,0,3,0,2026,3,31,0,22062.8625,172,1.0
1019,16958,1,3,1,1,0,2026,1,9,0,10122.828092243186,182,1.2
1020,24265,0,9,0,1,0,2026,2,17,0,13011.339658444023,183,1.0
1021,4015,0,20,2,3,0,2026,3,21,0,13011.339658444023,173,1.5
1022,21566,0,20,1,4,0,2026,6,10,0,13011.339658444023,173,1.2
1023,7225,2,16,1,3,0,2026,2,25,0,4294.937037037037,140,1.2
1024,8910,1,3,2,1,0,2026,5,6,1,10122.828092243186,182,1.5
1025,18609,0,9,1,4,0,2026,6,3,0,13011.339658444023,183,1.2
1026,2608,2,16,1,4,0,2026,6,26,0,4294.937037037037,140,1.2
1027,3784,2,16,2,2,0,2026,5,15,0,4294.937037037037,140,1.5
1028,2723,2,16,0,4,0,2026,1,26,0,4294.937037037037,140,1.0
1029,7200,2,2,0,3,0,2026,4,15,0,4294.937037037037,125,1.0
1030,13463,1,3,1,0,0,2026,1,9,0,10122.828092243186,182,1.2
1031,14737,0,20,2,2,0,2026,2,24,0,13011.339658444023,173,1.5
1032,2253,2,16,2,2,0,2026,4,25,0,4294.937037037037,140,1.5
1033,1316,2,16,0,3,1,2026,4,6,1,4294.937037037037,140,1.0
1034,50115,4,4,1,2,0,2026,2,3,0,32658.61914460285,128,1.2
1035,5353,2,16,1,0,0,2026,1,31,0,4294.937037037037,140,1.2
1036,2524,2,16,2,0,0,2026,4,4,0,4294.937037037037,140,1.5
1037,16925,0,20,1,0,0,2026,4,16,0,13011.339658444023,173,1.2
1038,38762,4,4,0,2,0,2026,4,9,0,32658.61914460285,128,1.0
1039,6098,5,19,1,2,0,2026,3,24,0,4090.480412371134,120,1.2
1040,6286,2,16,1,3,0,2026,4,11,0,4294.937037037037,140,1.2
1041,7054,2,2,0,2,0,2026,1,6,1,4294.937037037037,125,1.0
1042,24096,3,13,1,4,0,2026,3,21,0,22062.8625,172,1.2
1043,6715,0,20,1,4,0,2026,2,11,0,13011.339658444023,173,1.2
1044,6636,2,2,0,2,0,2026,4,10,0,4294.937037037037,125,1.0
1045,36008,4,17,0,4,0,2026,4,22,0,32658.61914460285,128,1.0
1046,3603,1,7,2,1,0,2026,6,21,0,10122.828092243186,140,1.5
1047,20159,0,20,0,2,0,2026,4,26,0,13011.339658444023,173,1.0
1048,1923,0,20,1,4,0,2026,6,3,0,13011.339658444023,173,1.2
1049,32233,4,4,1,2,0,2026,2,12,0,32658.61914460285,128,1.2
1050,38476,3,11,2,2,0,2026,3,29,0,22062.8625,166,1.5
1051,2270,5,18,1,2,0,2026,1,30,0,4090.480412371134,122,1.2
1052,44918,4,6,0,0,0,2026,5,30,0,32658.61914460285,120,1.0
1053,12484,1,12,2,0,0,2026,2,24,0,10122.828092243186,155,1.5
1054,490,5,18,2,4,0,2026,6,18,0,4090.480412371134,122,1.5
1055,3208,5,18,2,3,0,2026,6,19,0,4090.480412371134,122,1.5
1056,16460,0,5,2,1,0,2026,6,8,0,13011.339658444023,171,1.5
1057,1437,2,10,2,1,0,2026,2,7,0,4294.937037037037,116,1.5
1058,5653,4,17,2,1,1,2026,2,22,0,32658.61914460285,128,1.5
1059,15609,4,4,0,4,0,2026,3,21,0,32658.61914460285,128,1.0
1060,7520,5,1,1,0,0,2026,6,11,0,4090.480412371134,122,1.2
1061,17114,1,7,1,1,0,2026,1,6,1,10122.828092243186,140,1.2
1062,8389,3,11,0,3,0,2026,1,23,0,22062.8625,166,1.0
1063,6603,4,4,2,4,0,2026,5,14,0,32658.61914460285,128,1.5
1064,2193,2,15,2,2,0,2026,5,7,0,4294.937037037037,159,1.5
1065,13264,0,9,0,2,0,2026,2,2,0,13011.339658444023,183,1.0
1066,40235,4,4,2,2,0,2026,1,29,0,32658.61914460285,128,1.5
1067,23405,0,9,0,4,0,2026,4,10,0,13011.339658444023,183,1.0
1068,10753,3,11,0,3,0,2026,4,28,0,22062.8625,166,1.0
1069,17509,1,7,1,0,0,2026,3,2,0,10122.828092243186,140,1.2
1070,16450,1,12,1,0,0,2026,2,27,0,10122.828092243186,155,1.2
1071,1703,5,1,1,1,0,2026,1,31,0,4090.480412371134,122,1.2
1072,31767,3,8,0,4,0,2026,1,10,0,22062.8625,142,1.0
1073,36539,3,8,1,2,0,2026,3,27,0,22062.8625,142,1.2
1074,3007,2,16,0,1,0,2026,4,7,0,4294.937037037037,140,1.0
1075,975,2,10,0,1,0,2026,4,13,0,4294.937037037037,116,1.0
1076,10154,4,0,0,4,0,2026,1,25,0,32658.61914460285,115,1.0
1077,17988,0,9,1,0,0,2026,3,10,0,13011.339658444023,183,1.2
1078,4295,5,18,0,0,0,2026,5,23,0,4090.480412371134,122,1.0
1079,2521,5,1,2,2,1,2026,5,29,0,4090.480412371134,122,1.5
1080,33335,4,4,0,2,0,2026,2,24,0,32658.61914460285,128,1.0
1081,1946,1,3,2,1,0,2026,6,10,0,10122.828092243186,182,1.5
1082,2944,5,14,1,0,0,2026,6,8,0,4090.480412371134,121,1.2
1083,848,2,10,1,1,0,2026,4,7,0,4294.937037037037,116,1.2
1084,1309,2,2,1,1,0,2026,5,14,0,4294.937037037037,125,1.2
1085,24265,0,5,1,4,0,2026,5,24,0,13011.339658444023,171,1.2
1086,7403,1,12,0,1,0,2026,1,31,0,10122.828092243186,155,1.0
1087,4971,5,18,2,2,1,2026,1,18,0,4090.480412371134,122,1.5
1088,2956,1,3,1,4,0,2026,3,8,0,10122.828092243186,182,1.2
1089,4911,5,14,1,3,0,2026,1,11,0,4090.480412371134,121,1.2
1090,3824,0,20,2,1,0,2026,3,7,0,13011.339658444023,173,1.5
1091,1136,5,1,2,4,1,2026,5,13,0,4090.480412371134,122,1.5
1092,7662,2,10,1,4,0,2026,5,24,0,4294.937037037037,116,1.2
1093,7717,0,20,1,2,0,2026,5,15,0,13011.339658444023,173,1.2
1094,31501,3,11,1,4,0,2026,6,7,0,22062.8625,166,1.2
1095,5339,0,20,1,1,0,2026,1,12,0,13011.339658444023,173,1.2
1096,4397,2,15,1,1,0,2026,6,10,0,4294.937037037037,159,1.2
1097,7761,1,7,1,1,0,2026,2,12,0,10122.828092243186,140,1.2
1098,1419,2,16,0,0,0,2026,3,18,0,4294.937037037037,140,1.0
1099,3244,2,15,1,4,0,2026,4,28,0,4294.937037037037,159,1.2
1100,20081,0,9,1,4,0,2026,2,7,0,13011.339658444023,183,1.2
1101,2848,2,10,0,0,0,2026,6,24,0,4294.937037037037,116,1.0
1102,4429,2,2,2,1,0,2026,5,13,0,4294.937037037037,125,1.5
1103,8145,3,13,1,4,0,2026,2,24,0,22062.8625,172,1.2
1104,21926,4,6,0,2,0,2026,4,29,0,32658.61914460285,120,1.0
1105,7491,2,15,2,4,0,2026,1,10,0,4294.937037037037,159,1.5
