transaction_id,amount,category,merchant,payment_method,location,is_fraud,year,month,day,is_weekend,category_avg_amount,merchant_frequency,payment_impact,amount_difference
1453,13840,1,12,1,4,0,2026,3,16,0,10593.915413533834,169,1.2,3246.084586466166
1454,421,5,1,1,0,0,2026,1,5,1,4002.865800865801,121,1.2,-3581.865800865801
1455,4648,2,16,2,4,0,2026,4,4,0,4237.168674698795,119,1.5,410.83132530120474
1456,1981,2,10,2,4,0,2026,1,10,0,4237.168674698795,123,1.5,-2256.1686746987953
1457,15367,1,12,1,3,0,2026,5,21,0,10593.915413533834,169,1.2,4773.084586466166
1458,38834,3,8,0,4,0,2026,1,27,0,20874.974,169,1.0,17959.026
1459,18893,1,3,2,2,0,2026,1,1,0,10593.915413533834,162,1.5,8299.084586466166
1460,2230,1,3,0,3,0,2026,4,26,0,10593.915413533834,162,1.0,-8363.915413533834
1461,3627,5,1,1,1,0,2026,2,23,0,4002.865800865801,121,1.2,-375.8658008658008
1462,7487,5,1,1,4,0,2026,5,21,0,4002.865800865801,121,1.2,3484.134199134199
1463,3641,5,18,1,3,0,2026,6,26,0,4002.865800865801,104,1.2,-361.8658008658008
1464,2546,0,20,0,4,0,2026,1,12,0,12712.13627254509,161,1.0,-10166.13627254509
1465,16328,1,7,2,3,0,2026,2,14,0,10593.915413533834,201,1.5,5734.084586466166
1466,7168,4,0,0,0,0,2026,5,24,0,32625.434184675836,130,1.0,-25457.434184675836
1467,40709,4,6,1,1,0,2026,2,27,0,32625.434184675836,120,1.2,8083.565815324164
1468,29153,3,8,0,0,0,2026,1,14,0,20874.974,169,1.0,8278.026000000002
1469,33312,3,8,0,1,0,2026,6,9,0,20874.974,169,1.0,12437.026000000002
1470,4312,3,13,2,2,0,2026,2,14,0,20874.974,161,1.5,-16562.974
1471,5282,5,1,1,1,0,2026,2,8,0,4002.865800865801,121,1.2,1279.1341991341992
1472,3201,5,19,2,2,0,2026,1,9,0,4002.865800865801,109,1.5,-801.8658008658008
1473,28123,3,8,1,1,0,2026,2,14,0,20874.974,169,1.2,7248.026000000002
1474,24060,4,0,1,0,0,2026,3,13,0,32625.434184675836,130,1.2,-8565.434184675836
1475,6411,2,2,2,1,0,2026,2,24,0,4237.168674698795,139,1.5,2173.8313253012047
1476,17960,3,11,2,2,0,2026,3,20,0,20874.974,170,1.5,-2914.9739999999983
1477,39703,4,4,0,1,0,2026,5,23,0,32625.434184675836,123,1.0,7077.565815324164
1478,10926,3,13,2,1,0,2026,3,4,0,20874.974,161,1.5,-9948.973999999998
1479,16885,0,20,2,2,0,2026,2,15,0,12712.13627254509,161,1.5,4172.863727454909
1480,3892,2,10,1,0,0,2026,6,15,0,4237.168674698795,123,1.2,-345.16867469879526
1481,9112,1,12,2,4,0,2026,4,21,0,10593.915413533834,169,1.5,-1481.915413533834
1482,36261,3,13,1,3,0,2026,4,25,0,20874.974,161,1.2,15386.026000000002
1483,3467,2,10,0,4,0,2026,4,27,0,4237.168674698795,123,1.0,-770.1686746987953
1484,22564,0,20,2,2,0,2026,4,4,0,12712.13627254509,161,1.5,9851.86372745491
1485,3015,5,1,0,0,0,2026,1,29,0,4002.865800865801,121,1.0,-987.8658008658008
1486,20365,0,9,2,4,0,2026,1,10,0,12712.13627254509,150,1.5,7652.863727454909
1487,23507,0,20,1,2,0,2026,5,21,0,12712.13627254509,161,1.2,10794.86372745491
1488,10043,3,11,2,4,0,2026,5,10,0,20874.974,170,1.5,-10831.973999999998
1489,622,5,1,2,0,0,2026,5,12,0,4002.865800865801,121,1.5,-3380.865800865801
1490,21442,3,8,1,4,1,2026,4,15,0,20874.974,169,1.2,567.0260000000017
1491,3015,5,1,0,0,0,2026,1,24,0,4002.865800865801,121,1.0,-987.8658008658008
1492,43555,4,0,2,3,0,2026,1,7,0,32625.434184675836,130,1.5,10929.565815324164
1493,4106,5,19,2,0,0,2026,2,13,0,4002.865800865801,109,1.5,103.1341991341992
1494,5682,3,8,0,0,0,2026,5,1,0,20874.974,169,1.0,-15192.973999999998
1495,16613,1,12,2,4,0,2026,1,5,1,10593.915413533834,169,1.5,6019.084586466166
1496,8064,4,0,2,1,0,2026,2,2,0,32625.434184675836,130,1.5,-24561.434184675836
1497,7938,4,0,1,0,0,2026,1,21,0,32625.434184675836,130,1.2,-24687.434184675836
1498,17303,0,5,0,1,0,2026,2,23,0,12712.13627254509,188,1.0,4590.863727454909
1499,19699,1,7,1,3,0,2026,1,21,0,10593.915413533834,201,1.2,9105.084586466166
1500,15945,4,17,2,0,0,2026,4,25,0,32625.434184675836,136,1.5,-16680.434184675836
1501,6910,5,14,1,4,0,2026,2,16,0,4002.865800865801,128,1.2,2907.134199134199
1502,22088,0,5,2,1,0,2026,3,23,0,12712.13627254509,188,1.5,9375.86372745491
1503,14606,1,3,0,0,0,2026,4,27,0,10593.915413533834,162,1.0,4012.084586466166
1504,39166,3,8,2,2,0,2026,2,5,1,20874.974,169,1.5,18291.026
1505,1182,1,7,2,2,0,2026,5,19,0,10593.915413533834,201,1.5,-9411.915413533834
1506,12099,4,4,0,1,0,2026,1,8,0,32625.434184675836,123,1.0,-20526.434184675836
1507,5405,5,19,2,4,0,2026,5,2,0,4002.865800865801,109,1.5,1402.1341991341992
1508,15553,0,20,2,2,0,2026,4,10,0,12712.13627254509,161,1.5,2840.863727454909
1509,34033,3,11,2,2,1,2026,5,23,0,20874.974,170,1.5,13158.026000000002
1510,16942,1,7,0,2,0,2026,3,27,0,10593.915413533834,201,1.0,6348.084586466166
1511,6391,0,5,2,4,0,2026,4,20,0,12712.13627254509,188,1.5,-6321.136272545091
1512,1680,5,18,2,3,1,2026,3,20,0,4002.865800865801,104,1.5,-2322.865800865801
1513,38241,3,13,0,0,0,2026,2,15,0,20874.974,161,1.0,17366.026
1514,9513,3,13,1,0,0,2026,2,14,0,20874.974,161,1.2,-11361.973999999998
1515,982,5,14,0,0,0,2026,3,5,1,4002.865800865801,128,1.0,-3020.865800865801
1516,21689,0,9,2,2,0,2026,2,27,0,12712.13627254509,150,1.5,8976.86372745491
1517,3604,5,18,2,0,1,2026,3,19,0,4002.865800865801,104,1.5,-398.8658008658008
1518,25829,3,8,0,3,0,2026,6,16,0,20874.974,169,1.0,4954.026000000002
1519,2952,5,18,1,2,0,2026,5,4,0,4002.865800865801,104,1.2,-1050.8658008658008
1520,12164,0,5,2,2,0,2026,2,20,0,12712.13627254509,188,1.5,-548.1362725450908
1521,12921,0,9,0,3,0,2026,6,6,1,12712.13627254509,150,1.0,208.86372745490917
1522,36211,3,8,0,3,0,2026,5,5,1,20874.974,169,1.0,15336.026000000002
1523,11020,0,9,1,3,0,2026,2,17,0,12712.13627254509,150,1.2,-1692.1362725450908
1524,13806,1,12,1,0,0,2026,1,15,0,10593.915413533834,169,1.2,3212.084586466166
1525,1822,2,2,1,2,0,2026,6,24,0,4237.168674698795,139,1.2,-2415.1686746987953
1526,927,2,2,2,3,0,2026,6,19,0,4237.168674698795,139,1.5,-3310.1686746987953
1527,4004,0,20,2,3,0,2026,6,12,0,12712.13627254509,161,1.5,-8708.13627254509
1528,51054,4,17,1,3,0,2026,2,28,0,32625.434184675836,136,1.2,18428.565815324164
1529,12597,1,12,1,4,0,2026,1,22,0,10593.915413533834,169,1.2,2003.084586466166
1530,293,5,1,2,3,0,2026,2,9,0,4002.865800865801,121,1.5,-3709.865800865801
1531,1252,5,1,0,1,0,2026,1,14,0,4002.865800865801,121,1.0,-2750.865800865801
1532,1284,5,14,1,2,0,2026,5,21,0,4002.865800865801,128,1.2,-2718.865800865801
1533,1382,2,16,0,0,0,2026,2,26,0,4237.168674698795,119,1.0,-2855.1686746987953
1534,22170,3,13,2,3,0,2026,3,14,0,20874.974,161,1.5,1295.0260000000017
1535,4776,5,19,0,3,0,2026,6,4,0,4002.865800865801,109,1.0,773.1341991341992
1536,1528,2,15,2,0,0,2026,6,21,0,4237.168674698795,117,1.5,-2709.1686746987953
1537,20947,4,4,2,4,0,2026,5,17,0,32625.434184675836,123,1.5,-11678.434184675836
1538,3330,5,19,0,4,0,2026,6,18,0,4002.865800865801,109,1.0,-672.8658008658008
1539,46900,4,6,2,4,0,2026,1,29,0,32625.434184675836,120,1.5,14274.565815324164
1540,35355,4,17,2,4,0,2026,2,1,0,32625.434184675836,136,1.5,2729.565815324164
1541,7484,1,7,2,1,0,2026,2,7,0,10593.915413533834,201,1.5,-3109.915413533834
1542,13065,1,12,1,3,0,2026,3,12,0,10593.915413533834,169,1.2,2471.084586466166
1543,8598,3,8,2,4,0,2026,3,30,0,20874.974,169,1.5,-12276.973999999998
1544,17738,1,7,1,2,0,2026,2,8,0,10593.915413533834,201,1.2,7144.084586466166
1545,4362,5,14,0,2,0,2026,4,1,0,4002.865800865801,128,1.0,359.1341991341992
1546,4327,0,20,1,4,0,2026,6,5,1,12712.13627254509,161,1.2,-8385.13627254509
1547,3977,0,9,2,0,0,2026,2,1,0,12712.13627254509,150,1.5,-8735.13627254509
1548,9065,1,7,1,4,0,2026,3,23,0,10593.915413533834,201,1.2,-1528.915413533834
1549,43314,4,17,0,0,0,2026,4,8,0,32625.434184675836,136,1.0,10688.565815324164
1550,2402,5,14,2,1,0,2026,2,3,0,4002.865800865801,128,1.5,-1600.8658008658008
1551,4272,5,14,0,1,0,2026,2,4,0,4002.865800865801,128,1.0,269.1341991341992
1552,5207,1,3,1,2,0,2026,1,26,0,10593.915413533834,162,1.2,-5386.915413533834
1553,4938,2,15,2,3,0,2026,3,31,0,4237.168674698795,117,1.5,700.8313253012047
1554,13860,4,4,0,2,0,2026,5,26,0,32625.434184675836,123,1.0,-18765.434184675836
1555,13611,1,7,2,3,0,2026,5,9,0,10593.915413533834,201,1.5,3017.084586466166
1556,8337,3,11,2,4,0,2026,1,16,0,20874.974,170,1.5,-12537.973999999998
1557,57499,4,0,2,2,1,2026,5,2,0,32625.434184675836,130,1.5,24873.565815324164
1558,6038,2,2,2,4,0,2026,5,13,0,4237.168674698795,139,1.5,1800.8313253012047
1559,34007,4,17,1,0,0,2026,5,7,0,32625.434184675836,136,1.2,1381.5658153241639
1560,6565,1,3,0,2,0,2026,6,12,0,10593.915413533834,162,1.0,-4028.915413533834
1561,2806,2,2,2,3,0,2026,1,29,0,4237.168674698795,139,1.5,-1431.1686746987953
1562,25303,3,13,1,1,0,2026,1,23,0,20874.974,161,1.2,4428.026000000002
1563,12665,0,9,0,3,0,2026,3,20,0,12712.13627254509,150,1.0,-47.13627254509083
1564,2051,5,14,0,3,0,2026,4,10,0,4002.865800865801,128,1.0,-1951.8658008658008
1565,19536,0,20,1,1,0,2026,2,8,0,12712.13627254509,161,1.2,6823.863727454909
1566,5221,0,5,0,2,1,2026,3,29,0,12712.13627254509,188,1.0,-7491.136272545091
1567,5003,5,1,1,2,0,2026,6,18,0,4002.865800865801,121,1.2,1000.1341991341992
1568,632,2,15,1,2,0,2026,1,26,0,4237.168674698795,117,1.2,-3605.1686746987953
1569,3992,1,12,1,0,0,2026,6,25,0,10593.915413533834,169,1.2,-6601.915413533834
1570,5870,2,16,0,3,0,2026,1,28,0,4237.168674698795,119,1.0,1632.8313253012047
1571,12757,1,3,0,2,0,2026,1,17,0,10593.915413533834,162,1.0,2163.084586466166
1572,32121,4,17,2,4,0,2026,6,21,0,32625.434184675836,136,1.5,-504.43418467583615
1573,4796,1,7,2,3,0,2026,5,16,0,10593.915413533834,201,1.5,-5797.915413533834
1574,3392,2,10,1,4,0,2026,4,23,0,4237.168674698795,123,1.2,-845.1686746987953
1575,8932,1,12,2,4,0,2026,5,20,0,10593.915413533834,169,1.5,-1661.915413533834
1576,31126,3,13,2,1,0,2026,4,27,0,20874.974,161,1.5,10251.026000000002
1577,5877,2,16,2,3,0,2026,4,27,0,4237.168674698795,119,1.5,1639.8313253012047
1578,14676,0,5,1,4,0,2026,1,21,0,12712.13627254509,188,1.2,1963.8637274549092
1579,17418,1,12,2,4,0,2026,6,13,0,10593.915413533834,169,1.5,6824.084586466166
1580,7784,1,7,2,1,1,2026,1,13,0,10593.915413533834,201,1.5,-2809.915413533834
1581,59747,4,17,0,1,1,2026,6,24,0,32625.434184675836,136,1.0,27121.565815324164
1582,13537,0,20,1,0,0,2026,1,13,0,12712.13627254509,161,1.2,824.8637274549092
1583,4504,5,1,1,4,0,2026,6,17,0,4002.865800865801,121,1.2,501.1341991341992
1584,13073,0,9,1,3,0,2026,4,4,0,12712.13627254509,150,1.2,360.86372745490917
1585,22021,3,11,2,3,0,2026,6,22,0,20874.974,170,1.5,1146.0260000000017
1586,32042,4,0,0,2,0,2026,6,2,0,32625.434184675836,130,1.0,-583.4341846758361
1587,13269,4,4,2,3,0,2026,3,14,0,32625.434184675836,123,1.5,-19356.434184675836
1588,7768,2,2,2,0,0,2026,2,3,0,4237.168674698795,139,1.5,3530.8313253012047
1589,5721,4,6,0,2,0,2026,1,5,1,32625.434184675836,120,1.0,-26904.434184675836
1590,8895,0,20,0,2,0,2026,6,11,0,12712.13627254509,161,1.0,-3817.136272545091
1591,13001,4,17,0,1,0,2026,2,11,0,32625.434184675836,136,1.0,-19624.434184675836
1592,25981,4,6,2,0,0,2026,6,16,0,32625.434184675836,120,1.5,-6644.434184675836
1593,25183,4,0,0,1,0,2026,4,27,0,32625.434184675836,130,1.0,-7442.434184675836
1594,5876,1,3,0,2,0,2026,1,12,0,10593.915413533834,162,1.0,-4717.915413533834
1595,15818,1,12,2,3,0,2026,2,13,0,10593.915413533834,169,1.5,5224.084586466166
1596,23229,4,17,1,3,0,2026,5,12,0,32625.434184675836,136,1.2,-9396.434184675836
1597,3156,5,14,2,4,0,2026,5,19,0,4002.865800865801,128,1.5,-846.8658008658008
1598,58912,4,4,1,2,1,2026,5,10,0,32625.434184675836,123,1.2,26286.565815324164
1599,3268,3,8,1,2,0,2026,3,29,0,20874.974,169,1.2,-17606.974
1600,5967,5,14,0,2,0,2026,5,3,0,4002.865800865801,128,1.0,1964.1341991341992
1601,22942,0,9,1,2,0,2026,4,23,0,12712.13627254509,150,1.2,10229.86372745491
1602,5600,3,11,1,3,0,2026,2,14,0,20874.974,170,1.2,-15274.973999999998
1603,22510,0,20,1,0,0,2026,3,24,0,12712.13627254509,161,1.2,9797.86372745491
1604,36451,3,8,1,2,0,2026,2,4,0,20874.974,169,1.2,15576.026000000002
1605,8793,1,3,1,0,0,2026,5,14,0,10593.915413533834,162,1.2,-1800.915413533834
1606,1108,0,5,2,1,0,2026,4,20,0,12712.13627254509,188,1.5,-11604.13627254509
1607,3083,1,3,1,0,0,2026,4,8,0,10593.915413533834,162,1.2,-7510.915413533834
1608,3994,2,16,1,1,0,2026,5,19,0,4237.168674698795,119,1.2,-243.16867469879526
1609,6146,5,1,2,0,0,2026,1,11,0,4002.865800865801,121,1.5,2143.134199134199
1610,33341,3,11,1,0,0,2026,5,21,0,20874.974,170,1.2,12466.026000000002
1611,24829,0,9,2,0,0,2026,5,19,0,12712.13627254509,150,1.5,12116.86372745491
1612,17911,0,9,1,1,1,2026,5,15,0,12712.13627254509,150,1.2,5198.863727454909
1613,7032,5,14,2,1,0,2026,5,24,0,4002.865800865801,128,1.5,3029.134199134199
1614,12593,1,12,1,1,1,2026,6,16,0,10593.915413533834,169,1.2,1999.084586466166
1615,6171,2,10,2,4,0,2026,6,23,0,4237.168674698795,123,1.5,1933.8313253012047
1616,5546,5,18,2,1,0,2026,3,2,0,4002.865800865801,104,1.5,1543.1341991341992
1617,5667,1,7,1,2,0,2026,4,10,0,10593.915413533834,201,1.2,-4926.915413533834
1618,51103,4,4,1,0,0,2026,6,1,0,32625.434184675836,123,1.2,18477.565815324164
1619,1891,2,16,2,0,0,2026,2,2,0,4237.168674698795,119,1.5,-2346.1686746987953
1620,3519,5,1,1,2,0,2026,3,21,0,4002.865800865801,121,1.2,-483.8658008658008
1621,6613,1,12,0,1,0,2026,5,2,0,10593.915413533834,169,1.0,-3980.915413533834
1622,57504,4,0,0,1,0,2026,6,5,1,32625.434184675836,130,1.0,24878.565815324164
1623,4444,2,15,1,0,0,2026,2,2,0,4237.168674698795,117,1.2,206.83132530120474
1624,59011,4,17,0,2,0,2026,5,30,0,32625.434184675836,136,1.0,26385.565815324164
1625,1836,2,15,2,3,0,2026,4,3,0,4237.168674698795,117,1.5,-2401.1686746987953
1626,3109,2,16,0,1,0,2026,4,1,0,4237.168674698795,119,1.0,-1128.1686746987953
1627,25965,4,4,0,1,0,2026,1,16,0,32625.434184675836,123,1.0,-6660.434184675836
1628,6312,2,16,0,0,0,2026,4,9,0,4237.168674698795,119,1.0,2074.8313253012047
1629,14587,1,7,2,3,0,2026,4,10,0,10593.915413533834,201,1.5,3993.084586466166
1630,11065,0,5,1,2,0,2026,3,24,0,12712.13627254509,188,1.2,-1647.1362725450908
1631,5461,2,15,0,4,0,2026,5,15,0,4237.168674698795,117,1.0,1223.8313253012047
1632,13801,1,12,2,0,0,2026,3,18,0,10593.915413533834,169,1.5,3207.084586466166
1633,5635,2,2,2,2,0,2026,3,2,0,4237.168674698795,139,1.5,1397.8313253012047
1634,2225,0,9,2,1,0,2026,4,8,0,12712.13627254509,150,1.5,-10487.13627254509
1635,6536,3,8,1,4,0,2026,3,22,0,20874.974,169,1.2,-14338.973999999998
1636,11476,0,9,2,0,1,2026,3,31,0,12712.13627254509,150,1.5,-1236.1362725450908
1637,11433,4,17,1,3,0,2026,4,6,1,32625.434184675836,136,1.2,-21192.434184675836
1638,1734,2,15,0,4,0,2026,6,24,0,4237.168674698795,117,1.0,-2503.1686746987953
1639,11709,1,3,0,3,0,2026,3,27,0,10593.915413533834,162,1.0,1115.084586466166
1640,37946,3,8,0,1,0,2026,3,15,0,20874.974,169,1.0,17071.026
1641,9145,3,8,2,2,0,2026,3,11,0,20874.974,169,1.5,-11729.973999999998
1642,6889,0,9,0,1,0,2026,1,12,0,12712.13627254509,150,1.0,-5823.136272545091
1643,4562,5,1,2,2,0,2026,3,10,0,4002.865800865801,121,1.5,559.1341991341992
1644,6023,2,15,2,2,0,2026,1,5,1,4237.168674698795,117,1.5,1785.8313253012047
1645,6477,5,14,1,1,0,2026,3,16,0,4002.865800865801,128,1.2,2474.134199134199
1646,2292,2,15,1,4,0,2026,4,12,0,4237.168674698795,117,1.2,-1945.1686746987953
1647,11575,1,12,2,2,1,2026,4,7,0,10593.915413533834,169,1.5,981.084586466166
1648,887,5,14,2,0,0,2026,4,10,0,4002.865800865801,128,1.5,-3115.865800865801
1649,10832,3,13,1,1,0,2026,5,6,1,20874.974,161,1.2,-10042.973999999998
1650,27407,4,0,0,3,0,2026,1,28,0,32625.434184675836,130,1.0,-5218.434184675836
1651,9173,0,20,1,1,0,2026,5,5,1,12712.13627254509,161,1.2,-3539.136272545091
1652,49069,4,4,0,3,1,2026,3,13,0,32625.434184675836,123,1.0,16443.565815324164
1653,6679,1,3,2,3,0,2026,5,15,0,10593.915413533834,162,1.5,-3914.915413533834
1654,14648,1,7,2,4,1,2026,4,10,0,10593.915413533834,201,1.5,4054.084586466166
1655,18368,1,12,2,4,0,2026,2,1,0,10593.915413533834,169,1.5,7774.084586466166
1656,4644,2,10,2,1,0,2026,5,15,0,4237.168674698795,123,1.5,406.83132530120474
1657,26673,3,11,1,2,0,2026,3,8,0,20874.974,170,1.2,5798.026000000002
1658,15687,0,5,2,3,0,2026,3,26,0,12712.13627254509,188,1.5,2974.863727454909
1659,2636,2,10,0,0,0,2026,1,24,0,4237.168674698795,123,1.0,-1601.1686746987953
1660,7092,0,5,2,4,1,2026,5,5,1,12712.13627254509,188,1.5,-5620.136272545091
1661,27519,4,4,2,4,0,2026,5,3,0,32625.434184675836,123,1.5,-5106.434184675836
1662,8164,1,12,2,1,0,2026,5,13,0,10593.915413533834,169,1.5,-2429.915413533834
1663,4638,5,19,0,2,0,2026,1,26,0,4002.865800865801,109,1.0,635.1341991341992
1664,12229,0,5,2,1,1,2026,3,16,0,12712.13627254509,188,1.5,-483.13627254509083
1665,21248,4,6,1,4,0,2026,3,21,0,32625.434184675836,120,1.2,-11377.434184675836
1666,43989,4,4,1,0,1,2026,3,6,1,32625.434184675836,123,1.2,11363.565815324164
1667,24389,0,9,0,4,0,2026,6,3,0,12712.13627254509,150,1.0,11676.86372745491
1668,1315,5,18,1,0,0,2026,4,28,0,4002.865800865801,104,1.2,-2687.865800865801
1669,2103,1,3,0,0,0,2026,1,17,0,10593.915413533834,162,1.0,-8490.915413533834
1670,2606,2,2,2,4,0,2026,1,14,0,4237.168674698795,139,1.5,-1631.1686746987953
1671,13015,1,3,0,3,0,2026,6,18,0,10593.915413533834,162,1.0,2421.084586466166
1672,7920,3,13,1,1,0,2026,5,19,0,20874.974,161,1.2,-12954.973999999998
1673,3358,5,19,0,1,0,2026,1,29,0,4002.865800865801,109,1.0,-644.8658008658008
1674,1126,1,3,1,1,0,2026,4,12,0,10593.915413533834,162,1.2,-9467.915413533834
1675,3969,3,8,1,0,0,2026,3,2,0,20874.974,169,1.2,-16905.974
1676,17184,0,5,1,0,0,2026,5,3,0,12712.13627254509,188,1.2,4471.863727454909
1677,3008,1,12,0,2,0,2026,4,20,0,10593.915413533834,169,1.0,-7585.915413533834
1678,39499,3,8,1,1,1,2026,6,21,0,20874.974,169,1.2,18624.026
1679,10742,0,5,1,0,0,2026,3,30,0,12712.13627254509,188,1.2,-1970.1362725450908
1680,5652,5,18,1,3,0,2026,3,17,0,4002.865800865801,104,1.2,1649.1341991341992
1681,6146,5,1,0,3,0,2026,3,9,0,4002.865800865801,121,1.0,2143.134199134199
1682,36204,4,4,1,1,0,2026,3,6,1,32625.434184675836,123,1.2,3578.565815324164
1683,32908,3,11,2,1,0,2026,6,7,0,20874.974,170,1.5,12033.026000000002
1684,12862,1,3,2,1,0,2026,5,5,1,10593.915413533834,162,1.5,2268.084586466166
1685,7774,3,8,1,1,0,2026,5,11,0,20874.974,169,1.2,-13100.973999999998
1686,3442,2,16,0,3,0,2026,6,27,0,4237.168674698795,119,1.0,-795.1686746987953
1687,36449,3,11,1,0,0,2026,2,17,0,20874.974,170,1.2,15574.026000000002
1688,13015,1,7,1,4,0,2026,1,20,0,10593.915413533834,201,1.2,2421.084586466166
1689,3091,5,1,0,2,0,2026,1,22,0,4002.865800865801,121,1.0,-911.8658008658008
1690,7656,5,18,2,2,0,2026,6,4,0,4002.865800865801,104,1.5,3653.134199134199
1691,6742,2,15,1,4,0,2026,2,1,0,4237.168674698795,117,1.2,2504.8313253012047
1692,7269,2,16,1,3,0,2026,6,2,0,4237.168674698795,119,1.2,3031.8313253012047
1693,6150,5,14,0,4,0,2026,1,23,0,4002.865800865801,128,1.0,2147.134199134199
1694,24964,0,5,2,2,0,2026,3,19,0,12712.13627254509,188,1.5,12251.86372745491
1695,10286,4,17,2,3,0,2026,4,26,0,32625.434184675836,136,1.5,-22339.434184675836
1696,17329,1,7,1,1,0,2026,6,25,0,10593.915413533834,201,1.2,6735.084586466166
1697,3677,2,15,1,4,1,2026,6,5,1,4237.168674698795,117,1.2,-560.1686746987953
1698,5811,5,1,1,0,0,2026,6,26,0,4002.865800865801,121,1.2,1808.1341991341992
1699,4850,5,19,0,1,0,2026,1,5,1,4002.865800865801,109,1.0,847.1341991341992
1700,8352,1,3,1,3,0,2026,4,9,0,10593.915413533834,162,1.2,-2241.915413533834
1701,20409,4,4,0,0,0,2026,3,9,0,32625.434184675836,123,1.0,-12216.434184675836
1702,6851,2,16,0,0,0,2026,2,4,0,4237.168674698795,119,1.0,2613.8313253012047
1703,56103,4,17,0,2,0,2026,1,19,0,32625.434184675836,136,1.0,23477.565815324164
1704,25865,4,17,1,2,0,2026,1,18,0,32625.434184675836,136,1.2,-6760.434184675836
1705,36273,4,4,1,1,0,2026,4,9,0,32625.434184675836,123,1.2,3647.565815324164
1706,40452,4,17,0,3,1,2026,2,4,0,32625.434184675836,136,1.0,7826.565815324164
1707,7916,0,5,2,3,0,2026,2,24,0,12712.13627254509,188,1.5,-4796.136272545091
1708,2149,5,1,0,3,0,2026,6,17,0,4002.865800865801,121,1.0,-1853.8658008658008
1709,6818,2,15,0,4,0,2026,2,8,0,4237.168674698795,117,1.0,2580.8313253012047
1710,5178,1,7,2,3,0,2026,5,31,0,10593.915413533834,201,1.5,-5415.915413533834
1711,33801,3,11,2,2,1,2026,6,8,0,20874.974,170,1.5,12926.026000000002
1712,3732,1,7,2,4,0,2026,3,22,0,10593.915413533834,201,1.5,-6861.915413533834
1713,39492,3,8,2,4,0,2026,1,1,0,20874.974,169,1.5,18617.026
1714,8824,0,9,0,0,0,2026,6,28,0,12712.13627254509,150,1.0,-3888.136272545091
1715,11036,0,20,0,2,0,2026,2,6,1,12712.13627254509,161,1.0,-1676.1362725450908
1716,11809,0,5,2,3,0,2026,4,28,0,12712.13627254509,188,1.5,-903.1362725450908
1717,6176,5,14,0,4,0,2026,6,9,0,4002.865800865801,128,1.0,2173.134199134199
1718,7603,5,1,2,3,0,2026,5,29,0,4002.865800865801,121,1.5,3600.134199134199
1719,593,5,1,2,0,0,2026,1,30,0,4002.865800865801,121,1.5,-3409.865800865801
1720,34557,4,0,1,2,0,2026,2,23,0,32625.434184675836,130,1.2,1931.5658153241639
1721,55714,4,0,0,3,0,2026,2,3,0,32625.434184675836,130,1.0,23088.565815324164
1722,52139,4,0,2,2,0,2026,6,11,0,32625.434184675836,130,1.5,19513.565815324164
1723,22216,4,6,2,0,0,2026,5,31,0,32625.434184675836,120,1.5,-10409.434184675836
1724,59088,4,6,2,2,0,2026,3,21,0,32625.434184675836,120,1.5,26462.565815324164
1725,4038,2,10,2,3,0,2026,6,19,0,4237.168674698795,123,1.5,-199.16867469879526
1726,3436,0,5,1,4,1,2026,1,13,0,12712.13627254509,188,1.2,-9276.13627254509
1727,4686,2,2,2,3,0,2026,4,10,0,4237.168674698795,139,1.5,448.83132530120474
1728,5411,5,1,2,4,0,2026,1,9,0,4002.865800865801,121,1.5,1408.1341991341992
1729,11048,4,0,2,4,0,2026,6,21,0,32625.434184675836,130,1.5,-21577.434184675836
1730,7309,2,15,0,4,0,2026,4,16,0,4237.168674698795,117,1.0,3071.8313253012047
1731,19190,1,3,1,3,0,2026,4,30,0,10593.915413533834,162,1.2,8596.084586466166
1732,5239,1,12,1,1,0,2026,3,15,0,10593.915413533834,169,1.2,-5354.915413533834
1733,33961,3,11,0,4,0,2026,3,17,0,20874.974,170,1.0,13086.026000000002
1734,16728,3,11,1,4,0,2026,2,14,0,20874.974,170,1.2,-4146.973999999998
1735,12247,1,7,0,1,0,2026,3,26,0,10593.915413533834,201,1.0,1653.084586466166
1736,6319,1,7,1,3,0,2026,1,10,0,10593.915413533834,201,1.2,-4274.915413533834
1737,57193,4,4,0,2,0,2026,4,29,0,32625.434184675836,123,1.0,24567.565815324164
1738,13125,4,0,1,4,0,2026,4,30,0,32625.434184675836,130,1.2,-19500.434184675836
1739,7658,5,19,1,2,0,2026,5,8,0,4002.865800865801,109,1.2,3655.134199134199
1740,18372,3,13,1,4,0,2026,5,29,0,20874.974,161,1.2,-2502.9739999999983
1741,6267,2,2,0,1,0,2026,6,9,0,4237.168674698795,139,1.0,2029.8313253012047
1742,11589,3,13,2,0,0,2026,6,11,0,20874.974,161,1.5,-9285.973999999998
1743,25903,3,13,2,4,0,2026,3,29,0,20874.974,161,1.5,5028.026000000002
1744,13041,0,5,2,0,0,2026,1,4,0,12712.13627254509,188,1.5,328.86372745490917
1745,19259,3,13,1,1,0,2026,1,7,0,20874.974,161,1.2,-1615.9739999999983
1746,3292,0,9,0,3,0,2026,6,2,0,12712.13627254509,150,1.0,-9420.13627254509
1747,2450,2,16,2,2,0,2026,3,13,0,4237.168674698795,119,1.5,-1787.1686746987953
